,account_length,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls
10260,110.0,0.0,188.0,127.0,31.96,90.5,118.0,7.69,150.3,64.0,6.76,15.3,3.0,3.2660000000000005,3.0
10261,102.0,0.0,101.22,70.0,17.53,275.0,118.8,23.38,141.1,92.0,6.35,11.2,5.0,3.02,1.0
10262,70.0,0.0,175.4,130.0,29.82,159.5,130.0,13.56,260.6,96.0,11.73,10.419999999999998,4.0,3.13,0.0
10263,142.0,0.0,145.4,93.0,24.72,209.1,98.0,18.064,214.0,96.0,9.63,10.9,1.0,3.3739999999999997,1.0
10264,81.0,16.4,250.6,85.0,42.6,187.9,50.0,16.518,120.3,131.0,5.41,7.8,5.0,2.11,1.0
10265,17.0,0.0,161.5,123.0,27.46,214.2,81.0,17.734,315.0,98.4,14.18,8.6,5.0,2.32,1.0
10266,119.0,0.0,260.1,101.0,44.22,256.5,68.0,21.648000000000003,229.1,89.0,10.31,10.0,2.0,2.7,1.0
10267,105.0,0.0,281.3,118.8,47.82,301.5,108.4,21.448,202.8,109.0,9.13,8.7,3.0,2.35,0.0
10268,108.0,42.0,149.3,90.0,22.12,167.0,128.0,14.2,244.7,80.0,11.01,13.6,5.0,3.67,3.0
10269,90.0,0.0,102.0,118.0,22.734,113.3,134.0,9.63,188.6,105.0,8.49,11.4,3.0,3.08,2.0
10270,100.0,33.0,196.85999999999999,104.0,37.18,188.57999999999998,144.0,13.18,99.0,117.0,4.46,12.1,4.0,3.27,1.0
10271,155.0,30.0,128.5,95.0,21.85,188.4,91.0,16.01,243.92,85.0,11.45,6.8,6.0,1.84,1.0
10272,113.0,0.0,128.7,100.0,21.88,227.1,67.0,19.3,178.1,135.0,8.01,9.2,4.0,2.48,2.0
10273,123.0,0.0,172.2,92.0,29.27,162.6,76.0,13.82,250.3,101.0,11.26,8.7,4.0,2.35,1.0
10274,145.0,0.0,199.2,124.0,33.86,126.0,86.0,10.71,289.2,135.0,13.01,9.879999999999999,3.0,2.05,1.0
10275,42.0,0.0,205.67999999999998,98.0,31.37,181.14000000000001,93.0,17.04,279.2,91.0,12.56,8.8,3.0,2.38,2.0
10276,125.0,0.0,168.6,99.0,28.66,175.6,107.0,14.93,222.06,92.0,10.95,10.9,7.0,2.94,0.0
10277,131.0,30.0,174.0,118.0,29.58,205.3,81.0,17.45,218.2,90.0,9.82,6.7,3.0,1.81,1.0
10278,107.0,0.0,166.45999999999998,65.0,39.17,236.54000000000002,85.8,21.88,107.3,88.0,4.83,8.5,3.0,2.3,1.0
10279,48.0,0.0,176.48,73.0,33.69,202.8,115.0,17.24,146.4,73.0,6.59,5.1,5.0,1.38,1.0
10280,76.0,0.0,186.1,96.0,31.64,211.6,100.0,17.99,230.6,100.0,10.38,8.0,4.0,2.16,0.0
10281,128.0,0.0,148.5,105.0,25.25,243.0,106.0,20.66,255.2,114.0,11.48,10.22,2.0,1.84,1.0
10282,73.0,0.0,157.1,109.0,26.71,268.8,83.0,22.85,181.5,91.0,8.17,10.0,8.0,2.7,0.0
10283,52.0,0.0,155.0,110.0,26.35,133.4,104.0,11.34,176.1,84.0,7.92,7.0,4.0,1.89,4.0
10284,126.0,26.0,129.3,123.0,21.98,176.5,114.0,15.0,154.5,102.0,6.95,9.6,7.0,2.59,1.0
10285,124.0,0.0,188.5,77.0,32.05,182.0,123.0,16.344,218.2,127.0,9.82,6.1,6.0,1.65,1.0
10286,137.0,0.0,208.8,120.0,35.5,225.3,100.0,19.15,221.6,130.0,9.97,11.1,5.0,2.9259999999999997,0.0
10287,71.0,0.0,238.0,92.2,40.46,251.85999999999999,94.0,23.67,193.1,118.2,8.69,11.8,10.0,3.19,0.0
10288,139.0,0.0,211.1,103.0,35.89,206.9,108.0,18.426,193.9,95.6,8.73,5.6,4.0,1.51,0.0
10289,107.0,30.0,198.9,87.0,33.81,207.0,90.0,17.6,159.8,76.0,7.19,12.6,4.0,3.4,3.0
10290,147.0,0.0,212.8,79.0,36.18,204.1,91.0,16.956,156.2,113.0,7.03,10.2,2.0,2.75,1.0
10291,116.0,0.0,137.4,126.0,23.36,120.0,94.0,12.471999999999998,130.3,64.0,5.86,12.4,2.0,3.35,3.0
10292,60.0,31.0,191.8,75.0,32.61,267.8,135.0,22.76,200.5,62.0,9.494000000000002,12.8,3.0,3.46,2.0
10293,38.0,0.0,149.0,92.0,25.33,49.2,78.0,4.18,163.3,93.0,7.35,13.9,11.0,3.75,0.0
10294,63.0,0.0,117.1,118.0,19.91,249.6,90.0,21.22,191.32,88.6,8.612,11.1,4.0,3.0,3.0
10295,94.0,0.0,145.5,79.0,18.36,241.9,152.0,20.56,252.1,92.0,11.34,10.4,3.0,2.81,3.0
10296,131.0,0.0,112.8,133.0,19.18,199.4,116.0,18.848000000000003,142.7,105.0,6.42,10.1,5.0,2.6639999999999997,0.0
10297,158.0,0.0,175.9,105.0,29.9,188.3,88.0,15.544,188.3,98.0,8.47,11.0,6.0,2.97,1.0
10298,139.0,16.0,236.6,109.0,40.22,169.9,107.0,14.44,212.3,118.0,9.55,11.1,2.0,3.0,1.0
10299,77.0,0.0,169.4,102.0,28.8,184.9,144.0,15.72,234.3,89.0,10.54,2.0,7.0,0.54,1.0
10300,140.0,0.0,129.6,79.0,22.03,237.08,99.0,20.93,172.1,124.0,7.74,9.4,10.0,2.54,3.0
10301,72.0,0.0,185.85999999999999,97.0,30.11,184.7,105.0,15.7,174.1,94.0,7.83,9.540000000000001,4.2,2.16,1.0
10302,52.0,20.0,133.3,63.0,22.66,197.78000000000003,123.0,15.65,272.9,107.0,12.28,13.5,2.0,3.65,1.0
10303,103.0,0.0,161.71999999999997,121.0,28.53,212.9,123.0,18.1,208.2,73.0,9.37,13.0,3.0,3.51,5.0
10304,74.0,32.0,174.6,107.0,27.272000000000002,310.6,115.0,26.4,234.7,92.0,10.56,9.0,5.0,2.246,1.0
10305,124.0,0.0,150.3,101.0,25.55,255.9,112.0,20.872,136.7,62.0,6.15,12.5,4.0,3.38,2.0
10306,85.0,21.0,235.42000000000002,110.0,48.14,239.7,108.0,18.634,149.5,80.0,6.73,6.3,1.0,1.7,5.0
10307,113.0,20.0,157.8,83.0,26.83,161.5,56.0,13.73,271.5,87.8,12.22,8.7,2.0,2.35,5.0
10308,71.0,0.0,141.2,132.0,24.0,149.1,90.0,12.841999999999999,171.4,72.0,7.71,7.0,2.0,2.508,2.0
10309,177.0,27.0,230.2,106.0,32.257999999999996,196.1,78.0,16.67,215.4,108.0,9.69,12.3,2.0,2.81,1.0
10310,49.0,0.0,237.8,92.0,40.43,208.9,119.0,17.76,167.8,86.0,7.55,15.6,6.0,4.21,2.0
10311,106.0,0.0,203.94,84.0,34.68,168.5,61.0,12.85,164.0,113.2,7.38,13.3,3.0,3.59,3.0
10312,60.0,0.0,221.1,106.0,37.59,178.6,48.0,15.18,202.7,90.0,9.12,7.4,3.0,2.0,1.0
10313,43.0,0.0,177.2,93.0,24.844,142.6,60.0,14.4,314.1,144.0,14.13,11.0,2.0,3.43,4.0
10314,66.0,0.0,130.6,133.0,20.06,248.1,99.0,21.09,214.4,122.0,9.65,5.3,5.0,1.43,1.0
10315,125.0,0.0,163.8,73.0,27.568,255.6,85.0,21.73,192.9,95.0,8.68,15.7,4.0,4.24,0.0
10316,114.0,4.0,140.01999999999998,111.0,24.02,230.4,88.0,19.58,223.7,85.0,10.07,9.4,3.0,2.54,3.0
10317,112.0,0.0,272.5,119.0,46.33,226.1,94.0,19.22,159.1,93.4,7.16,12.44,5.0,4.43,3.0
10318,101.0,16.0,100.17999999999999,112.0,20.21,228.3,97.0,19.05,180.1,111.0,8.1,8.2,5.0,2.21,2.0
10319,70.0,0.0,90.38,100.0,1.34,136.4,83.0,11.59,153.44,90.6,7.05,12.1,1.0,3.27,0.0
10320,59.0,0.0,159.5,91.8,27.12,164.14000000000001,123.0,14.21,138.6,106.0,6.24,8.44,4.0,2.75,0.0
10321,59.0,5.0,150.2,70.0,25.53,185.7,98.0,15.78,212.5,128.0,9.56,12.1,2.0,3.27,1.0
10322,124.0,30.0,144.5,35.0,24.57,262.3,101.0,22.3,226.5,82.0,10.19,12.0,7.0,3.24,2.0
10323,99.0,0.0,140.7,88.0,23.61,210.9,98.0,17.93,229.9,125.0,10.35,12.4,4.0,3.35,2.0
10324,150.0,0.0,169.2,123.0,29.494,216.8,83.0,18.43,179.4,96.0,8.07,12.6,3.0,3.4,1.0
10325,81.0,0.0,220.8,92.6,37.54,148.5,87.0,12.62,183.9,100.0,8.28,7.6,3.0,2.05,2.0
10326,86.0,11.2,216.3,96.0,36.77,266.3,77.0,22.64,214.0,110.0,9.628,4.5,4.2,1.22,0.0
10327,84.0,0.0,169.5,109.0,28.82,157.6,94.0,13.4,98.2,70.0,4.42,10.6,7.0,2.86,0.0
10328,118.0,35.0,256.3,100.0,43.57,258.1,91.0,21.94,215.5,130.0,9.7,11.7,1.0,3.16,1.0
10329,89.0,0.0,179.7,128.0,30.55,299.8,92.0,25.48,185.3,120.0,8.34,7.6,3.0,2.05,1.0
10330,93.0,6.4,257.9,120.0,45.22,130.1,84.0,11.06,165.8,81.8,7.46,13.1,6.0,3.54,3.0
10331,85.0,0.0,96.7,97.0,16.44,193.8,95.0,16.47,171.7,88.0,7.73,9.7,3.0,2.62,2.0
10332,160.0,0.0,82.7,116.0,14.06,194.6,95.0,16.54,159.0,54.0,7.15,10.9,9.0,2.94,0.0
10333,28.0,0.0,168.2,99.0,28.59,161.7,92.0,13.74,192.4,116.8,8.748000000000001,10.1,3.0,2.2039999999999997,3.0
10334,73.0,0.0,286.4,109.0,48.69,178.2,67.0,15.15,214.2,152.0,9.64,10.7,14.0,2.89,1.0
10335,156.0,0.0,174.3,95.0,29.63,186.6,128.0,15.86,258.2,105.0,11.62,12.9,5.0,3.48,3.0
10336,33.0,0.0,190.6,100.0,32.4,161.7,104.0,13.74,189.9,116.4,8.55,13.0,5.4,3.3579999999999997,1.0
10337,77.0,6.2,175.5,86.0,29.84,205.1,95.0,17.43,245.2,100.0,11.03,17.8,3.0,4.1979999999999995,4.0
10338,119.0,0.0,133.4,102.0,22.68,204.6,71.0,17.39,196.9,103.0,8.86,11.1,7.0,3.0,1.0
10339,91.0,27.0,187.6,98.4,34.78,136.0,93.0,12.134,210.5,83.0,9.47,6.6,4.4,1.78,3.0
10340,102.0,0.0,242.2,88.0,41.17,233.2,89.0,19.82,188.5,121.0,8.48,6.2,6.0,1.67,3.0
10341,86.0,33.0,218.85999999999999,112.0,43.03,210.1,97.6,17.86,95.0,98.0,4.27,11.9,3.8,3.21,3.0
10342,82.0,0.0,130.0,110.0,22.1,185.3,88.0,15.75,178.7,105.0,8.04,8.3,4.0,2.24,0.0
10343,89.0,2.4,105.9,151.0,18.0,189.6,142.0,16.032,170.9,67.0,7.69,12.04,7.0,3.43,0.0
10344,86.0,9.2,194.2,95.4,33.01,193.8,95.0,16.47,192.0,123.0,8.64,9.3,7.0,2.51,3.0
10345,134.0,0.0,183.8,111.0,31.25,123.5,102.8,10.5,160.7,105.0,7.23,6.1,2.0,1.65,1.0
10346,92.0,0.0,196.5,82.0,33.41,190.0,89.0,16.15,163.2,107.2,7.34,10.8,2.0,2.92,2.0
10347,87.0,0.0,184.5,81.0,31.37,172.0,103.0,14.62,183.4,96.0,8.25,13.7,3.0,3.7,3.0
10348,64.0,0.0,261.9,113.0,44.52,148.1,99.0,12.59,145.2,74.0,6.53,13.8,4.0,3.73,0.0
10349,80.0,0.0,202.4,118.0,34.41,260.2,67.0,22.12,177.4,112.0,7.98,9.2,5.0,2.48,3.0
10350,165.0,39.0,167.4,104.2,28.46,172.7,94.0,14.68,192.6,109.2,8.67,9.5,4.2,2.57,3.0
10351,153.0,22.0,164.71999999999997,104.0,28.51,246.8,91.0,20.381999999999998,203.9,108.8,9.18,7.5,11.0,2.03,1.0
10352,41.0,30.0,191.7,109.0,32.59,193.0,78.6,16.41,149.4,93.0,6.72,11.1,4.0,3.0,1.0
10353,108.0,0.0,240.2,78.0,40.83,230.3,109.0,19.58,217.0,83.0,9.76,5.2,1.0,1.4,2.0
10354,104.0,26.0,189.1,112.0,32.15,178.2,97.0,15.15,199.3,104.0,8.97,11.1,4.0,3.0,1.0
10355,115.0,0.0,127.7,67.0,21.71,182.9,90.0,15.55,172.9,92.0,7.78,10.6,7.0,2.86,1.0
10356,87.0,0.0,205.2,106.0,34.88,99.5,122.0,8.46,189.5,75.0,8.53,13.4,3.0,3.62,1.0
10357,159.0,23.0,153.6,93.0,26.11,216.9,88.0,18.44,161.3,91.0,7.26,12.6,3.0,3.4,2.0
10358,119.0,0.0,154.5,117.2,26.27,193.6,97.6,16.46,180.9,145.0,8.14,13.4,3.0,3.62,2.0
10359,69.0,0.0,153.7,105.2,26.13,194.0,105.0,16.49,256.1,114.0,11.52,14.1,6.0,3.81,1.0
10360,87.0,14.4,171.2,138.0,29.1,185.8,102.0,14.144,227.6,97.0,10.24,10.8,3.0,2.92,1.0
10361,93.0,0.0,328.1,106.0,55.78,151.7,89.0,12.89,303.5,113.6,13.66,8.7,3.0,2.35,1.0
10362,154.0,0.0,145.9,69.0,24.8,208.2,141.0,17.7,180.9,106.0,8.14,10.5,10.0,3.89,0.0
10363,57.0,37.0,201.2,76.0,34.2,280.1,122.0,23.81,154.2,110.0,6.94,11.8,4.4,3.19,1.0
10364,130.0,0.0,139.1,72.0,23.65,246.0,112.0,20.91,207.2,121.0,9.32,11.4,9.0,3.08,5.0
10365,151.0,0.0,118.9,128.0,20.21,278.3,65.0,23.66,194.8,61.0,8.77,13.2,10.0,3.56,2.0
10366,162.0,0.0,217.6,87.0,36.99,279.0,71.0,23.72,250.7,65.0,11.28,9.100000000000001,4.0,2.81,2.0
10367,60.0,0.0,145.0,133.0,24.65,209.1,92.0,17.77,328.5,112.0,14.78,14.6,2.0,3.94,1.0
10368,81.0,0.0,203.5,89.4,34.6,289.6,69.0,24.62,212.9,71.0,9.58,8.7,3.0,2.35,3.0
10369,132.0,0.0,240.1,115.0,40.82,180.4,91.0,15.33,133.4,122.0,6.0,8.74,6.0,2.16,3.0
10370,86.0,0.0,83.8,121.0,14.25,240.2,96.0,20.42,158.6,108.0,7.14,10.620000000000001,8.0,1.81,1.0
10371,136.0,10.6,269.8,106.0,45.87,228.8,101.0,19.45,257.5,106.0,11.59,10.1,8.0,2.73,1.0
10372,121.0,21.0,126.3,84.0,21.47,209.6,99.0,17.796,192.5,129.0,8.66,10.6,2.0,2.86,1.0
10373,105.0,15.0,144.46,125.0,14.98,175.9,142.0,14.95,269.9,85.0,12.15,9.7,4.4,2.254,2.0
10374,105.0,34.0,218.5,61.0,37.15,196.7,74.0,16.72,151.1,103.0,6.8,9.9,3.4,2.67,2.0
10375,51.0,26.0,236.8,61.0,40.26,263.4,97.0,22.39,181.1,91.0,8.15,11.2,8.0,3.02,1.0
10376,64.0,0.0,124.1,117.0,21.1,175.83999999999997,108.0,16.39,162.9,84.0,7.33,6.4,5.0,1.73,3.0
10377,80.0,30.0,184.2,116.4,31.31,167.5,109.0,16.908,212.8,114.0,9.58,10.0,10.0,2.7,0.0
10378,56.0,5.8,222.7,133.0,37.86,277.0,89.0,23.55,101.8,94.0,4.58,13.6,4.0,3.67,4.0
10379,120.0,0.0,149.2,98.0,25.36,193.6,88.0,15.9,248.9,119.0,9.184000000000001,11.1,5.0,3.0,1.0
10380,103.0,0.0,206.5,125.0,35.11,180.2,113.0,15.32,220.6,95.0,9.93,12.2,4.0,3.0460000000000003,3.0
10381,164.0,27.0,159.7,102.0,27.15,178.06,113.0,14.35,244.1,127.0,10.98,9.6,9.0,2.59,3.0
10382,116.0,27.0,204.7,118.0,34.8,209.4,91.0,17.8,212.9,67.0,9.58,7.0,2.0,1.89,2.0
10383,121.0,0.0,213.2,79.0,36.24,120.7,116.0,10.26,244.4,102.0,11.0,7.5,4.0,2.03,1.0
10384,55.0,0.0,269.6,121.0,45.83,171.7,91.0,14.59,219.0,98.0,9.792,8.2,6.0,2.21,1.0
10385,183.0,0.0,142.74,73.8,19.84,213.45999999999998,112.0,18.17,214.3,112.0,9.64,9.7,6.0,2.62,2.0
10386,104.0,0.0,263.4,101.0,44.78,235.5,117.0,20.02,102.0,146.0,4.59,13.0,4.0,3.51,0.0
10387,90.0,0.0,140.2,97.0,23.014,213.9,105.8,18.18,120.0,126.0,5.4,7.1,2.0,1.92,1.0
10388,82.0,0.0,197.7,101.0,25.784000000000002,127.6,83.0,10.85,142.1,103.0,6.39,13.5,3.0,3.65,1.0
10389,101.0,0.0,136.2,92.0,23.15,220.9,110.0,17.048000000000002,196.9,116.0,8.86,13.3,7.0,3.59,3.0
10390,9.0,6.4,88.5,87.0,15.05,178.8,108.0,15.2,228.7,96.0,9.469999999999999,11.5,3.0,3.11,2.0
10391,97.0,7.6,215.3,58.0,36.6,242.4,91.0,20.6,279.8,105.0,12.59,12.1,9.0,3.27,0.0
10392,94.0,0.0,269.2,106.8,45.76,193.8,144.0,16.47,257.6,61.0,11.59,8.9,2.0,2.4,3.0
10393,127.0,25.0,203.8,118.0,34.65,267.1,48.0,22.7,225.1,105.0,10.13,7.960000000000001,5.0,1.97,0.0
10394,125.0,34.0,268.4,112.0,45.63,222.2,108.0,19.714,117.6,102.0,8.302000000000001,10.940000000000001,3.0,2.9539999999999997,0.0
10395,140.0,0.0,136.12,104.0,27.05,269.8,106.0,22.93,220.4,102.0,9.92,10.3,4.0,2.78,1.0
10396,90.0,0.0,114.4,122.0,19.45,127.7,154.0,10.85,253.1,109.0,11.39,10.1,5.0,2.73,2.0
10397,67.0,0.0,138.9,65.0,23.61,208.9,109.0,17.76,232.4,82.0,10.46,9.379999999999999,3.0,2.48,2.0
10398,113.0,0.0,178.2,55.0,31.62,227.87999999999997,105.0,20.18,148.1,83.0,6.66,12.2,6.0,2.838,1.0
10399,121.0,26.0,170.4,91.0,28.97,254.5,90.0,21.63,219.6,122.0,9.88,15.1,5.0,4.08,0.0
10400,93.0,0.0,164.5,95.0,27.97,230.9,87.0,19.63,149.9,91.0,6.75,10.42,3.0,2.9779999999999998,4.0
10401,121.0,0.0,168.6,121.0,28.66,168.6,94.0,14.33,95.3,59.0,4.29,12.3,4.0,3.32,1.0
10402,53.0,0.0,222.56,119.0,44.4,250.8,105.0,21.32,176.0,100.4,7.92,9.8,3.2,2.65,0.0
10403,75.0,0.0,190.5,91.0,32.39,178.4,75.0,17.036,162.4,113.0,7.31,13.1,5.0,3.54,1.0
10404,132.0,0.0,181.1,121.0,30.79,314.4,109.0,26.72,246.7,94.6,11.1,4.2,9.0,2.1160000000000005,2.0
10405,162.0,0.0,177.1,131.0,30.11,114.7,122.0,9.75,153.6,88.0,6.91,6.5,5.0,1.76,3.0
10406,140.0,0.0,160.5,114.0,27.29,240.5,103.0,20.44,233.5,121.0,10.51,11.3,4.0,3.05,1.0
10407,91.0,0.0,134.7,116.0,22.9,295.3,98.0,25.1,195.5,121.0,8.8,6.6,5.0,1.78,2.0
10408,73.0,28.0,198.2,107.0,31.371999999999996,175.26,123.0,11.82,199.1,139.0,8.96,8.8,1.0,2.38,2.0
10409,95.0,0.0,228.9,134.0,38.91,255.7,71.0,21.73,208.0,120.0,9.36,10.1,2.0,2.73,4.0
10410,145.0,0.0,241.7,137.0,41.09,135.8,97.2,11.54,277.6,123.0,12.49,13.1,3.0,3.54,0.0
10411,100.0,0.0,131.1,108.0,22.29,195.3,81.0,15.63,89.7,93.6,4.04,4.3,4.0,1.16,1.0
10412,122.0,0.0,234.1,101.0,39.8,200.2,121.0,17.02,237.4,89.0,10.68,13.1,9.0,3.54,2.0
10413,109.0,0.0,200.1,72.0,34.02,300.9,120.0,25.58,236.0,68.0,10.62,11.9,5.0,3.21,0.0
10414,82.0,0.0,154.0,101.0,25.913999999999998,94.4,114.0,8.02,287.6,95.0,12.94,10.1,7.0,2.73,1.0
10415,65.0,23.0,224.2,106.0,38.11,189.6,100.0,16.12,222.8,75.0,10.03,9.8,4.0,2.65,0.0
10416,52.0,0.0,148.3,92.6,23.834000000000003,181.6,79.0,15.44,155.6,104.0,7.0,8.3,6.0,2.24,3.0
10417,136.0,24.0,174.6,76.0,29.68,176.6,114.0,15.01,214.4,91.0,9.65,8.8,5.0,2.38,2.0
10418,75.0,0.0,138.5,110.0,23.55,153.2,86.0,13.02,215.6,103.0,9.7,11.1,7.0,3.0,1.0
10419,146.0,0.0,109.0,69.0,18.53,265.8,98.0,22.59,228.3,80.0,10.27,12.6,2.0,2.5279999999999996,1.0
10420,105.0,0.0,162.3,99.0,27.59,212.5,95.0,18.06,214.7,114.0,9.66,11.1,8.0,3.0,4.0
10421,48.0,0.0,210.8,84.0,35.84,189.6,98.0,16.12,157.6,99.0,7.09,16.4,3.0,4.43,2.0
10422,45.0,0.0,142.4,107.0,24.21,318.7,78.0,27.09,224.1,108.0,10.08,11.1,7.0,3.0,1.0
10423,106.0,37.0,223.5,104.0,38.0,235.1,99.0,19.98,140.1,90.0,6.3,10.6,4.0,2.86,2.0
10424,33.0,0.0,182.5,65.0,31.03,232.1,96.0,19.73,149.2,90.4,6.847999999999999,7.5,2.0,2.03,2.0
10425,68.0,0.0,219.6,97.0,37.33,141.1,144.0,11.99,205.7,101.0,9.26,10.8,4.0,2.92,2.0
10426,106.0,0.0,193.6,66.0,32.91,238.2,82.0,20.25,176.4,107.0,7.94,12.9,3.0,3.48,0.0
10427,141.0,0.0,192.4,111.0,32.71,156.9,87.0,12.338,175.8,82.0,7.91,11.0,6.0,2.97,0.0
10428,98.0,0.0,236.2,122.0,40.15,189.4,110.0,16.1,153.6,104.0,6.91,13.3,4.0,3.59,0.0
10429,94.0,28.0,233.2,88.0,39.64,113.3,102.0,9.63,118.0,71.0,5.31,16.1,3.4,4.35,0.0
10430,65.0,0.0,148.95999999999998,53.0,27.0,188.5,132.0,16.02,189.3,87.0,8.52,9.8,4.0,2.65,2.0
10431,85.0,0.0,126.1,112.0,21.44,274.7,126.0,22.927999999999997,184.4,95.0,8.3,9.8,4.0,2.604,1.0
10432,71.0,0.0,290.4,108.0,49.37,253.9,108.2,21.48,263.3,126.0,11.85,10.1,5.0,2.73,3.0
10433,112.0,12.0,60.6,113.0,27.077999999999996,165.9,96.0,14.1,132.8,99.0,5.98,13.3,7.0,3.2879999999999994,0.0
10434,110.0,0.0,148.4,95.0,25.23,193.8,98.0,16.526000000000003,206.0,106.0,9.27,6.9,6.0,1.86,0.0
10435,111.0,0.0,246.5,108.0,41.91,216.3,89.0,18.39,179.6,99.0,8.08,12.7,3.0,3.43,2.0
10436,74.0,14.6,298.1,112.0,50.68,201.3,100.0,17.11,214.7,88.0,9.66,9.7,4.0,2.54,2.0
10437,105.0,0.0,119.3,82.0,20.28,208.17999999999998,111.0,15.73,157.0,74.0,7.07,10.9,4.0,2.94,2.0
10438,40.0,0.0,242.5,82.0,41.23,218.9,97.0,19.8,154.0,86.0,6.93,9.6,7.4,2.59,0.0
10439,128.0,18.0,212.64000000000001,89.0,37.76,160.6,109.0,13.65,218.8,102.0,9.85,11.479999999999999,2.0,3.67,0.0
10440,123.0,0.8,236.2,135.0,40.15,249.35999999999999,88.0,23.28,227.0,77.0,10.22,10.1,6.0,2.73,2.0
10441,122.0,12.4,144.2,87.0,24.51,212.17999999999998,74.0,18.04,169.3,87.0,7.62,9.5,4.0,2.57,0.0
10442,114.0,19.0,190.26,100.0,35.583999999999996,241.6,109.0,20.54,160.0,112.0,7.2,12.6,1.0,3.4,3.0
10443,102.0,25.0,137.4,103.6,23.36,176.7,83.0,15.02,188.2,93.0,8.47,10.2,6.0,2.75,2.0
10444,126.0,0.0,103.7,93.0,17.63,127.0,107.0,13.168000000000001,329.3,66.0,14.82,14.4,1.0,3.89,0.0
10445,150.0,0.0,136.6,112.0,23.416,209.4,81.0,17.8,161.1,78.0,7.25,12.2,2.0,3.29,4.0
10446,60.0,0.0,289.8,101.0,49.27,255.6,109.0,16.982,242.8,76.0,10.93,10.76,4.0,3.16,2.0
10447,123.0,0.0,260.9,96.8,44.35,168.5,103.0,14.32,178.3,91.0,8.02,12.2,5.0,3.59,3.0
10448,138.0,0.0,196.2,129.0,33.35,198.78000000000003,86.0,15.0,232.4,108.0,10.46,15.2,1.0,4.1,0.0
10449,29.0,0.0,195.6,87.0,33.25,126.4,74.0,10.74,148.6,87.0,6.69,14.2,4.0,3.83,1.0
10450,111.0,0.0,222.2,96.0,32.764,162.5,111.0,13.81,184.9,120.0,8.32,11.9,7.0,3.21,4.0
10451,37.0,0.0,172.9,119.0,29.39,183.0,86.0,13.206,226.4,100.0,10.19,9.8,1.0,2.65,0.0
10452,111.0,0.0,249.8,109.0,42.47,242.4,106.0,20.6,231.8,78.0,10.43,11.6,4.0,3.13,0.0
10453,81.0,0.0,154.5,84.0,26.27,216.2,91.0,18.38,229.8,82.0,10.34,13.7,3.0,3.7,1.0
10454,46.0,0.0,90.4,106.2,15.37,276.2,77.0,23.48,146.5,111.0,6.59,12.7,2.0,3.43,1.0
10455,69.0,27.0,268.8,78.0,38.112,246.6,89.0,20.96,271.9,102.0,12.24,12.16,5.0,3.7,0.0
10456,125.0,0.0,106.1,95.0,18.04,157.6,113.0,13.4,192.5,69.0,8.66,8.1,3.8,2.444,1.0
10457,43.0,0.0,27.0,117.0,4.59,160.9,97.0,13.68,279.5,96.0,12.626,10.7,2.6,2.89,3.0
10458,127.0,27.0,140.1,59.0,23.82,223.4,111.0,18.99,257.9,73.0,11.61,3.8,10.0,1.03,1.0
10459,94.0,0.0,245.0,112.0,41.65,180.4,91.0,14.920000000000002,262.9,105.0,11.83,9.7,6.0,2.62,1.0
10460,46.0,22.8,196.7,85.0,33.44,205.9,74.0,17.5,216.6,112.0,9.334,11.2,5.0,3.02,3.0
10461,73.0,26.0,131.2,98.0,22.3,106.5,97.0,9.05,221.7,96.0,9.98,10.2,5.8,2.75,2.0
10462,146.0,23.0,149.6,94.0,25.43,239.8,124.0,20.38,293.5,135.0,13.21,7.4,4.0,2.0,2.0
10463,93.0,7.6,205.07999999999998,70.0,40.77,251.8,99.0,20.426,168.6,112.0,7.59,10.9,10.0,2.94,1.0
10464,52.0,6.2,142.1,77.0,24.16,193.0,97.0,16.41,253.4,88.0,11.4,11.0,4.0,2.896,1.0
10465,202.0,0.0,115.4,137.0,19.62,178.7,70.0,15.19,185.7,113.0,8.36,6.0,3.0,1.62,3.0
10466,129.0,31.0,193.0,99.0,32.81,224.8,87.0,19.11,197.6,91.0,8.89,10.3,8.0,2.78,2.0
10467,94.0,0.0,206.1,49.0,35.04,220.64000000000001,101.8,19.09,222.76,74.0,10.024000000000001,13.0,1.0,3.51,1.0
10468,100.0,0.0,160.3,138.0,27.25,221.3,95.8,18.81,150.4,120.0,6.77,11.2,2.0,3.02,0.0
10469,43.0,0.0,199.9,108.0,30.929999999999996,288.4,80.0,22.160000000000004,180.6,103.0,8.13,11.3,7.0,3.05,1.0
10470,130.0,0.0,213.1,105.0,35.624,206.2,108.0,17.53,163.4,93.0,7.35,8.9,3.0,2.4,0.0
10471,124.0,0.0,178.3,96.0,30.31,201.21999999999997,120.0,19.98,239.7,119.0,10.79,10.9,2.6,2.94,3.0
10472,92.0,0.0,180.78000000000003,104.6,42.89,207.0,112.0,17.6,284.6,97.0,12.81,12.0,5.0,3.24,3.0
10473,48.0,0.0,197.7,64.0,34.43,136.7,126.0,11.62,244.4,81.0,11.0,13.2,5.0,3.56,4.0
10474,98.0,29.0,111.1,105.0,18.89,217.9,101.0,18.52,248.1,108.0,11.16,6.6,3.0,1.78,2.0
