state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn,customer_id
KS,130,510.0,no,no,0.0,154.0,95.0,26.18,205.9,106.0,17.5,233.7,75.0,10.52,12.9,1.0,3.48,1.0,no,33991803.0
NV,143,408.0,no,no,0.0,155.5,101.0,26.44,213.4,89.0,18.14,237.9,61.0,10.71,7.6,11.0,2.05,1.0,no,58013798.0
DE,89,510.0,yes,no,0.0,125.6,108.0,21.35,,90.0,18.11,181.7,108.0,8.18,,5.0,1.46,1.0,no,15447568.0
IN,108,415.0,no,no,0.0,199.3,,33.88,224.2,92.0,19.06,140.1,57.0,6.3,15.2,2.0,4.1,0.0,no,32177636.0
TX,32,408.0,no,no,,,88.0,26.84,180.8,132.0,15.37,,102.0,5.96,12.8,3.0,3.46,1.0,no,22077721.0
MA,166,415.0,no,no,,203.4,,34.58,167.7,110.0,14.25,132.0,124.0,5.94,9.2,5.0,2.48,2.0,no,314574559.0
VT,109,408.0,no,no,0.0,222.2,,37.77,218.5,122.0,18.57,266.0,88.0,11.97,10.9,5.0,2.94,1.0,no,50959691.0
CA,72,408.0,no,yes,,92.8,,15.78,271.2,115.0,,167.1,83.0,7.52,5.8,7.0,1.57,1.0,no,313901191.0
IA,134,415.0,no,yes,32.0,216.8,78.0,36.86,102.2,111.0,8.69,174.0,83.0,7.83,,2.0,2.32,0.0,no,10858884.0
NH,13,415.0,no,no,0.0,193.2,89.0,32.84,194.4,90.0,,186.5,104.0,8.39,,2.0,2.62,4.0,no,4735981.0
GA,90,415.0,no,no,0.0,113.2,108.0,,189.3,63.0,16.09,271.8,124.0,12.23,14.1,4.0,,3.0,no,56504194.0
WI,111,415.0,no,yes,36.0,166.2,54.0,28.25,238.8,109.0,20.3,108.8,92.0,4.9,11.2,2.0,3.02,3.0,no,59754267.0
CO,101,408.0,no,yes,23.0,262.2,,44.57,,80.0,,129.1,100.0,5.81,7.3,14.0,1.97,1.0,no,28631851.0
SC,72,415.0,no,no,0.0,207.8,92.0,35.33,195.7,110.0,16.63,184.8,124.0,8.32,13.1,4.0,3.54,0.0,no,32112153.0
MI,67,510.0,no,yes,35.0,,89.0,41.72,148.2,102.0,12.6,274.0,136.0,12.33,,6.0,2.03,1.0,no,28957413.0
MD,172,408.0,no,no,0.0,287.1,108.0,48.81,,125.0,15.16,153.2,98.0,6.89,14.4,2.0,3.89,3.0,yes,24217887.0
IN,154,510.0,no,yes,,192.3,82.0,32.69,165.3,134.0,,205.0,74.0,9.23,9.0,1.0,2.43,2.0,no,32063703.0
ME,69,510.0,no,no,,194.2,122.0,33.01,242.1,81.0,20.58,215.8,80.0,9.71,9.7,3.0,2.62,2.0,no,24308983.0
DC,123,415.0,no,no,0.0,211.0,,35.87,,102.0,18.45,214.8,104.0,9.67,9.8,7.0,2.65,3.0,no,27811959.0
TN,130,415.0,no,yes,12.0,141.9,92.0,24.12,,102.0,,195.1,,8.78,8.7,5.0,2.35,0.0,no,29328903.0
FL,142,415.0,no,yes,26.0,220.5,94.0,37.49,239.5,126.0,20.36,254.3,109.0,11.44,5.9,9.0,1.59,2.0,no,56711682.0
WA,29,415.0,no,no,0.0,157.4,122.0,26.76,145.0,75.0,12.33,281.8,92.0,12.68,9.3,2.0,2.51,1.0,no,5685433.0
HI,87,408.0,no,yes,,143.5,106.0,24.4,223.5,147.0,,175.4,69.0,7.89,11.2,5.0,3.02,0.0,no,27449370.0
NE,149,415.0,no,no,0.0,,56.0,,56.0,116.0,4.76,163.3,104.0,7.35,8.9,8.0,2.4,0.0,no,12800991.0
TN,146,408.0,yes,no,0.0,160.1,63.0,,208.4,,17.71,177.6,98.0,7.99,9.2,3.0,2.48,2.0,no,14678718.0
MD,88,415.0,yes,no,0.0,235.1,98.0,39.97,251.8,79.0,21.4,285.9,76.0,12.87,7.2,2.0,1.94,4.0,yes,310031638.0
NM,119,415.0,yes,yes,,,95.0,27.2,209.5,110.0,17.81,82.3,107.0,3.7,8.7,5.0,2.35,5.0,yes,55030985.0
VT,48,510.0,no,no,0.0,188.4,63.0,32.03,165.9,89.0,14.1,205.7,71.0,9.26,13.2,2.0,3.56,1.0,no,24147951.0
OR,135,415.0,no,no,0.0,194.8,97.0,33.12,235.3,118.0,20.0,174.4,126.0,,11.0,,2.97,1.0,no,53360947.0
IN,100,510.0,no,no,0.0,247.8,117.0,42.13,130.0,95.0,11.05,134.3,125.0,,6.9,2.0,1.86,1.0,no,54893318.0
MO,98,415.0,no,no,0.0,221.2,80.0,,213.6,104.0,18.16,291.8,89.0,13.13,11.9,3.0,3.21,4.0,no,67565051.0
FL,75,510.0,no,yes,26.0,118.5,86.0,20.15,213.9,118.0,18.18,132.6,99.0,5.97,13.4,,3.62,2.0,no,23039977.0
DC,180,415.0,no,yes,,231.8,78.0,39.41,232.9,79.0,19.8,206.9,121.0,9.31,7.6,4.0,2.05,1.0,no,57252942.0
VT,100,415.0,no,yes,25.0,215.9,90.0,36.7,,92.0,21.92,180.2,157.0,8.11,11.6,4.0,,1.0,no,33801341.0
OH,119,415.0,no,yes,35.0,217.1,,36.91,220.8,134.0,18.77,249.5,,11.23,8.0,5.0,2.16,2.0,no,58806571.0
MO,86,415.0,no,no,0.0,83.5,96.0,14.2,221.1,63.0,18.79,,75.0,15.74,,3.0,3.4,0.0,no,28114262.0
LA,155,408.0,no,yes,39.0,183.3,106.0,31.16,205.1,101.0,17.43,263.7,90.0,11.87,5.1,7.0,1.38,1.0,no,50194349.0
IL,78,415.0,yes,no,0.0,236.8,141.0,40.26,265.3,101.0,22.55,152.4,77.0,6.86,9.5,2.0,2.57,1.0,yes,51646362.0
NJ,153,415.0,no,no,0.0,193.8,90.0,32.95,195.3,121.0,16.6,182.7,108.0,8.22,8.5,3.0,2.3,1.0,no,57180259.0
IA,92,510.0,no,yes,25.0,134.0,112.0,22.78,206.0,111.0,17.51,180.6,118.0,8.13,9.7,4.0,2.62,0.0,no,9205253.0
WA,13,510.0,no,yes,25.0,176.6,65.0,30.02,172.7,96.0,,104.5,128.0,4.7,11.3,5.0,3.05,2.0,no,45024437.0
NE,154,415.0,no,no,0.0,,93.0,,205.4,119.0,17.46,205.7,121.0,9.26,10.2,3.0,2.75,3.0,no,56091879.0
CT,144,510.0,yes,yes,35.0,174.8,127.0,,219.6,93.0,18.67,255.8,90.0,11.51,12.8,3.0,3.46,0.0,no,24639601.0
WV,48,408.0,no,no,0.0,275.2,67.0,46.78,180.2,108.0,15.32,159.0,110.0,7.15,7.9,2.0,2.13,1.0,no,29261229.0
ND,94,408.0,no,no,0.0,,85.0,29.58,241.1,114.0,20.49,207.8,94.0,9.35,7.9,,2.13,1.0,no,22972384.0
UT,139,415.0,no,no,0.0,165.0,132.0,28.05,249.7,86.0,,170.3,128.0,7.66,,8.0,3.4,1.0,no,4194296.0
MS,126,415.0,no,no,,228.7,102.0,38.88,168.7,,14.34,223.5,100.0,10.06,11.8,4.0,3.19,1.0,no,50636232.0
MN,122,415.0,no,no,0.0,,88.0,18.34,235.8,109.0,20.04,228.6,119.0,,,3.0,2.57,2.0,no,52126497.0
NH,139,510.0,no,no,0.0,221.3,140.0,37.62,157.8,,,192.5,89.0,8.66,11.3,6.0,,1.0,no,14841365.0
LA,95,415.0,no,no,0.0,141.1,84.0,23.99,211.4,108.0,17.97,103.7,,4.67,5.9,6.0,1.59,3.0,no,32001828.0
ME,80,408.0,no,yes,31.0,,92.0,28.29,238.3,74.0,20.26,150.7,84.0,,10.7,4.0,2.89,4.0,no,31796014.0
KS,131,415.0,no,yes,,249.6,87.0,42.43,227.2,138.0,19.31,239.9,92.0,10.8,7.6,3.0,2.05,3.0,no,25750837.0
KS,36,510.0,no,no,,178.6,83.0,30.36,213.1,,18.11,198.0,119.0,8.91,,,2.94,1.0,no,29348067.0
NV,180,510.0,no,no,0.0,139.0,96.0,23.63,224.9,64.0,19.12,170.8,118.0,7.69,,5.0,4.24,2.0,no,51512259.0
MT,25,415.0,no,no,0.0,134.3,98.0,22.83,202.3,109.0,17.2,195.9,100.0,8.82,12.6,5.0,3.4,2.0,no,57946360.0
MT,113,415.0,no,no,0.0,215.9,93.0,36.7,240.1,85.0,20.41,156.7,123.0,7.05,4.9,5.0,1.32,3.0,no,51136083.0
ID,88,415.0,no,yes,,181.6,91.0,30.87,213.2,120.0,18.12,207.8,104.0,9.35,11.4,4.0,3.08,1.0,no,32385528.0
AK,120,415.0,no,no,,178.4,97.0,30.33,168.3,113.0,,120.5,,5.42,9.3,9.0,2.51,1.0,no,31819071.0
UT,74,415.0,no,no,,106.4,84.0,18.09,140.2,104.0,11.92,90.9,81.0,4.09,11.4,3.0,3.08,1.0,no,31904675.0
AR,109,510.0,no,no,0.0,,101.0,29.02,240.2,82.0,20.42,119.0,112.0,5.36,11.4,4.0,3.08,2.0,no,29003316.0
LA,162,510.0,no,yes,33.0,184.5,139.0,31.37,183.2,78.0,15.57,127.4,106.0,5.73,12.3,6.0,3.32,0.0,no,28575512.0
KS,124,510.0,no,yes,,161.2,,27.4,204.2,,17.36,231.5,87.0,10.42,8.9,4.0,2.4,1.0,no,33209065.0
OR,177,408.0,no,no,0.0,84.9,77.0,14.43,257.5,109.0,,,66.0,9.47,7.5,5.0,2.03,2.0,no,25626771.0
WI,91,510.0,no,no,0.0,217.9,71.0,37.04,230.1,116.0,19.56,232.1,110.0,10.44,10.6,2.0,2.86,1.0,no,50571827.0
CO,105,408.0,no,no,0.0,270.9,98.0,46.05,226.2,110.0,,178.8,60.0,,8.8,5.0,2.38,0.0,yes,33680489.0
KS,24,510.0,no,no,0.0,243.0,91.0,41.31,183.9,,,184.3,109.0,8.29,15.3,6.0,4.13,0.0,yes,57938508.0
IL,48,510.0,no,no,0.0,128.2,71.0,21.79,48.1,78.0,4.09,116.3,,,8.9,3.0,2.4,0.0,no,17299231.0
IA,86,408.0,no,no,0.0,126.3,,21.47,168.8,112.0,,154.6,95.0,6.96,9.8,7.0,2.65,2.0,no,52717949.0
AZ,163,510.0,no,no,0.0,178.7,56.0,30.38,215.7,79.0,18.33,152.7,84.0,6.87,,2.0,2.86,4.0,no,24202418.0
NE,91,510.0,no,no,,159.0,109.0,27.03,255.1,142.0,21.68,82.4,73.0,3.71,10.1,4.0,2.73,0.0,no,53951695.0
ID,56,510.0,no,no,0.0,150.9,79.0,25.65,161.8,87.0,13.75,167.7,115.0,7.55,11.7,5.0,3.16,3.0,no,1429448.0
OH,147,415.0,yes,yes,24.0,219.9,118.0,,208.5,116.0,17.72,352.5,111.0,15.86,8.1,,2.19,3.0,no,25070061.0
TX,64,415.0,no,no,0.0,168.0,116.0,28.56,192.4,94.0,,166.5,98.0,7.49,10.1,3.0,2.73,2.0,no,36030534.0
TN,108,510.0,no,yes,34.0,162.1,83.0,27.56,171.8,117.0,14.6,259.8,76.0,11.69,9.6,3.0,2.59,4.0,yes,51388676.0
OK,159,510.0,no,no,0.0,198.8,107.0,33.8,195.5,91.0,16.62,213.3,120.0,9.6,16.5,7.0,4.46,5.0,no,27347905.0
ND,136,510.0,yes,no,0.0,256.8,90.0,43.66,230.1,104.0,,143.6,82.0,6.46,9.1,10.0,2.46,3.0,no,32017519.0
MT,116,415.0,no,yes,35.0,,122.0,31.08,212.7,119.0,18.08,193.8,103.0,8.72,11.0,2.0,2.97,1.0,no,17888215.0
NC,45,408.0,no,yes,38.0,196.8,92.0,33.46,254.2,108.0,21.61,261.8,85.0,11.78,7.7,2.0,2.08,1.0,no,43723915.0
MN,122,415.0,no,no,,140.1,,23.82,231.4,128.0,19.67,188.1,127.0,8.46,11.2,5.0,3.02,2.0,no,3809563.0
MN,138,415.0,no,no,0.0,194.3,83.0,33.03,189.9,97.0,,232.2,102.0,10.45,9.0,3.0,2.43,5.0,no,54376611.0
MA,132,415.0,no,no,0.0,117.6,66.0,19.99,214.0,108.0,18.19,239.5,94.0,,8.8,5.0,2.38,1.0,no,659177.0
PA,101,415.0,yes,no,,193.7,108.0,32.93,186.6,98.0,15.86,223.0,100.0,10.04,11.6,8.0,3.13,0.0,no,57746570.0
GA,58,510.0,no,no,,243.1,105.0,41.33,231.4,108.0,19.67,180.9,120.0,8.14,7.8,,2.11,2.0,no,303667919.0
NV,81,415.0,no,no,0.0,,132.0,,129.3,91.0,10.99,,109.0,8.39,5.2,4.0,1.4,1.0,no,36083115.0
TX,87,415.0,no,no,0.0,169.1,105.0,28.75,169.9,102.0,14.44,244.9,106.0,11.02,9.9,10.0,2.67,3.0,no,74450255.0
ME,116,510.0,no,no,0.0,229.3,93.0,38.98,184.5,111.0,15.68,168.2,91.0,7.57,8.8,3.0,2.38,2.0,no,9709635.0
RI,85,415.0,yes,no,0.0,197.2,97.0,33.52,211.7,115.0,17.99,210.1,133.0,,,4.0,2.24,4.0,no,29454394.0
MN,62,510.0,no,yes,,186.4,84.0,31.69,201.0,136.0,17.09,286.7,103.0,12.9,11.1,3.0,3.0,2.0,yes,30414007.0
NH,90,415.0,no,no,0.0,76.1,121.0,12.94,290.3,73.0,24.68,236.9,89.0,10.66,10.8,3.0,,0.0,no,57726986.0
TN,98,415.0,no,no,0.0,162.8,,27.68,185.0,109.0,15.73,219.5,104.0,9.88,,3.0,1.62,2.0,no,28574424.0
UT,73,415.0,no,no,0.0,182.3,115.0,,199.2,97.0,16.93,120.2,113.0,5.41,18.0,5.0,4.86,1.0,no,17133844.0
RI,107,510.0,yes,no,0.0,194.4,83.0,33.05,247.8,84.0,21.06,245.4,93.0,11.04,11.2,7.0,3.02,2.0,no,13716030.0
NH,55,408.0,no,yes,20.0,189.3,95.0,32.18,118.6,113.0,10.08,250.2,102.0,11.26,,4.0,3.38,2.0,no,56516800.0
AK,76,415.0,no,yes,22.0,160.1,107.0,27.22,168.7,136.0,14.34,23.2,102.0,1.04,9.5,4.0,2.57,3.0,no,792036.0
NC,30,510.0,no,no,0.0,145.0,76.0,24.65,240.7,112.0,20.46,197.1,134.0,,7.1,4.0,1.92,3.0,no,52638947.0
AZ,157,415.0,no,no,0.0,220.7,105.0,37.52,,127.0,,165.1,113.0,7.43,11.5,7.0,3.11,4.0,no,65893661.0
MA,40,408.0,no,yes,31.0,224.7,69.0,,134.5,81.0,11.43,120.3,104.0,5.41,7.5,5.0,2.03,1.0,yes,57379505.0
TN,72,408.0,no,no,,147.0,79.0,24.99,162.3,,,,80.0,7.33,10.5,4.0,2.84,1.0,no,51192961.0
WY,95,415.0,no,yes,39.0,260.8,130.0,44.34,213.4,111.0,18.14,195.6,97.0,8.8,10.1,5.0,2.73,1.0,no,304655731.0
IA,42,415.0,no,no,0.0,155.4,,26.42,164.1,45.0,13.95,157.7,128.0,7.1,9.0,3.0,2.43,0.0,no,65470825.0
IN,86,415.0,no,no,0.0,166.2,112.0,28.25,255.3,81.0,21.7,,,,5.4,,1.46,1.0,no,17996.0
NJ,131,415.0,no,no,0.0,211.8,115.0,,260.5,,22.14,144.2,96.0,6.49,10.8,7.0,2.92,0.0,no,54335153.0
FL,55,510.0,no,yes,45.0,130.5,114.0,22.19,208.4,94.0,17.71,141.6,114.0,6.37,11.0,5.0,2.97,4.0,yes,31790793.0
MT,74,415.0,no,no,0.0,,102.0,27.66,292.0,105.0,24.82,183.3,80.0,8.25,8.7,6.0,2.35,0.0,no,27393560.0
ND,81,408.0,yes,yes,37.0,237.1,76.0,40.31,264.2,125.0,22.46,271.3,120.0,12.21,7.9,3.0,2.13,1.0,no,58624214.0
MI,81,408.0,no,no,0.0,166.2,102.0,28.25,217.6,,18.5,220.2,68.0,9.91,13.2,2.0,3.56,4.0,no,28451326.0
MT,28,415.0,no,no,0.0,121.7,48.0,20.69,125.8,112.0,10.69,,122.0,11.77,8.3,2.0,2.24,6.0,yes,54140298.0
AL,111,510.0,no,no,0.0,176.4,62.0,29.99,201.0,124.0,,150.4,138.0,6.77,11.2,2.0,3.02,0.0,no,306729286.0
NV,3,510.0,no,yes,27.0,67.4,116.0,11.46,,78.0,20.74,281.1,93.0,12.65,11.4,2.0,3.08,2.0,no,33426883.0
MI,51,415.0,no,no,0.0,229.7,129.0,39.05,336.0,104.0,28.56,,128.0,8.68,9.6,1.0,2.59,1.0,yes,13101266.0
FL,68,415.0,no,yes,24.0,176.0,118.0,29.92,277.9,116.0,23.62,174.7,71.0,7.86,14.7,7.0,3.97,1.0,no,31502412.0
NY,163,408.0,no,no,0.0,247.7,77.0,42.11,269.5,108.0,22.91,167.3,82.0,7.53,9.6,7.0,2.59,0.0,yes,24806440.0
KS,87,510.0,no,no,0.0,,90.0,19.62,,68.0,,245.7,69.0,11.06,,5.0,3.54,2.0,no,67837187.0
NC,58,510.0,no,no,0.0,112.2,,19.07,209.6,108.0,,,78.0,11.74,13.9,1.0,3.75,0.0,yes,25150996.0
MN,109,408.0,no,no,0.0,162.6,138.0,27.64,,,13.09,209.7,118.0,9.44,11.5,4.0,3.11,0.0,no,29694486.0
RI,111,415.0,no,no,0.0,,107.0,39.0,214.1,99.0,18.2,289.6,95.0,13.03,10.4,6.0,2.81,4.0,no,23740574.0
UT,144,415.0,no,no,0.0,,96.0,23.73,124.2,,10.56,95.6,75.0,4.3,15.0,4.0,4.05,2.0,no,50655877.0
OR,135,415.0,no,no,0.0,263.8,66.0,44.85,251.3,116.0,,200.1,112.0,9.0,8.4,2.0,2.27,5.0,yes,50498013.0
SC,109,415.0,no,yes,46.0,217.5,123.0,36.98,233.7,84.0,19.86,163.9,99.0,7.38,9.0,3.0,2.43,4.0,no,59822551.0
IL,107,415.0,no,yes,14.0,114.3,132.0,,199.8,91.0,16.98,194.7,74.0,8.76,7.5,8.0,2.03,1.0,no,32778557.0
OH,149,408.0,no,no,0.0,196.3,108.0,33.37,136.8,,11.63,154.7,87.0,6.96,7.7,3.0,2.08,2.0,no,22813711.0
MA,56,510.0,no,no,0.0,253.2,95.0,43.04,188.0,116.0,15.98,142.0,133.0,6.39,4.4,4.0,1.19,1.0,no,57450447.0
OR,129,408.0,no,no,0.0,98.0,,16.66,,62.0,20.46,254.8,123.0,11.47,10.5,4.0,2.84,0.0,no,32287286.0
CA,92,408.0,no,no,0.0,,118.0,42.4,211.5,95.0,17.98,169.0,116.0,,9.1,3.0,2.46,0.0,no,27787357.0
WV,67,415.0,no,yes,30.0,129.6,107.0,22.03,233.0,104.0,19.81,297.0,93.0,13.37,14.5,5.0,3.92,1.0,no,15961261.0
VT,120,415.0,no,no,,221.3,,37.62,267.6,98.0,22.75,111.5,80.0,5.02,9.3,,2.51,0.0,no,1605096.0
ID,166,415.0,no,no,0.0,220.7,,37.52,177.8,118.0,15.11,206.1,102.0,9.27,12.4,9.0,3.35,1.0,no,42647446.0
OR,66,408.0,no,no,0.0,87.6,76.0,14.89,262.0,111.0,22.27,184.6,125.0,8.31,9.2,5.0,2.48,1.0,no,28536993.0
GA,76,408.0,no,no,0.0,203.6,61.0,34.61,,127.0,,175.9,97.0,7.92,8.4,3.0,2.27,0.0,no,13512207.0
ME,79,415.0,no,no,0.0,213.6,110.0,36.31,234.9,121.0,19.97,229.6,157.0,10.33,,3.0,2.38,2.0,no,59604355.0
HI,98,415.0,no,yes,31.0,181.6,112.0,30.87,220.7,100.0,18.76,236.3,121.0,10.63,12.9,4.0,3.48,2.0,no,54908975.0
AZ,141,510.0,no,yes,22.0,215.4,123.0,36.62,328.7,,27.94,160.5,89.0,7.22,7.8,6.0,2.11,1.0,no,53424008.0
UT,49,415.0,no,no,0.0,266.3,90.0,45.27,207.8,117.0,17.66,205.0,98.0,9.23,14.0,2.0,3.78,2.0,yes,32370611.0
IA,46,510.0,no,no,,199.2,111.0,33.86,175.1,83.0,14.88,210.6,84.0,9.48,10.2,2.0,2.75,3.0,no,56384910.0
CT,137,415.0,no,no,0.0,115.0,130.0,19.55,137.8,83.0,,224.0,61.0,10.08,7.3,4.0,1.97,3.0,no,27432764.0
WA,171,408.0,no,no,0.0,270.5,69.0,45.99,230.0,112.0,19.55,136.0,111.0,6.12,9.6,5.0,2.59,1.0,yes,24267775.0
VA,10,415.0,no,no,0.0,222.2,127.0,37.77,153.1,125.0,13.01,227.4,80.0,10.23,12.9,,3.48,1.0,no,24221350.0
CO,88,510.0,no,no,0.0,61.9,,,,114.0,22.32,,110.0,9.56,8.8,2.0,2.38,3.0,no,46261947.0
LA,89,415.0,no,no,0.0,141.1,,23.99,249.1,126.0,21.17,136.0,73.0,,10.8,2.0,2.92,2.0,no,304506595.0
TX,82,415.0,no,no,0.0,189.2,81.0,32.16,184.4,117.0,15.67,255.8,83.0,11.51,10.6,5.0,2.86,3.0,yes,12887816.0
SD,139,510.0,no,no,0.0,196.0,135.0,33.32,186.0,146.0,15.81,153.0,92.0,6.89,9.8,1.0,2.65,3.0,no,40119059.0
VA,87,415.0,no,no,0.0,171.6,119.0,29.17,205.0,107.0,17.43,170.6,114.0,7.68,13.8,4.0,3.73,0.0,no,308673060.0
NY,137,415.0,yes,no,0.0,174.0,123.0,29.58,161.3,,13.71,260.7,98.0,11.73,11.4,3.0,3.08,2.0,no,29507555.0
WA,45,510.0,no,no,0.0,78.6,,13.36,187.3,110.0,15.92,184.2,,8.29,7.4,5.0,2.0,1.0,yes,27172881.0
WI,90,415.0,no,no,0.0,200.9,92.0,34.15,164.3,91.0,13.97,249.0,98.0,,8.9,7.0,2.4,1.0,no,11865078.0
TN,103,415.0,no,no,0.0,141.3,123.0,24.02,253.6,87.0,21.56,215.8,,9.71,6.4,2.0,1.73,1.0,no,54380357.0
CT,100,415.0,no,no,0.0,235.8,130.0,40.09,176.0,69.0,14.96,63.6,122.0,2.86,7.3,1.0,1.97,2.0,no,33632746.0
WA,110,510.0,no,no,,185.1,100.0,31.47,165.1,88.0,14.03,111.6,104.0,5.02,6.3,4.0,1.7,3.0,no,37637204.0
NH,124,415.0,no,no,0.0,254.3,113.0,43.23,78.9,,6.71,153.2,69.0,6.89,11.8,2.0,3.19,2.0,no,29576188.0
MT,10,510.0,no,no,0.0,183.0,103.0,31.11,214.8,77.0,,206.4,73.0,9.29,8.7,6.0,2.35,2.0,no,29530003.0
NE,89,415.0,no,yes,29.0,,,27.8,,,,381.9,147.0,17.19,7.5,5.0,2.03,2.0,no,28027399.0
WA,121,408.0,no,no,0.0,207.9,98.0,35.34,210.5,96.0,17.89,109.6,114.0,4.93,7.7,2.0,2.08,2.0,no,2445831.0
WI,101,415.0,no,no,0.0,248.6,102.0,42.26,174.9,93.0,,207.2,86.0,9.32,6.1,3.0,1.65,3.0,no,62333810.0
AR,103,415.0,no,yes,31.0,185.4,105.0,31.52,197.6,126.0,16.8,147.1,110.0,6.62,14.5,4.0,3.92,2.0,no,28842771.0
WI,51,408.0,no,no,0.0,197.8,60.0,33.63,221.0,64.0,18.79,,134.0,7.59,8.9,5.0,2.4,1.0,no,56615982.0
DE,2,415.0,yes,no,0.0,132.1,42.0,22.46,138.9,88.0,,,119.0,8.67,9.1,1.0,,2.0,yes,56711963.0
NH,111,510.0,no,no,0.0,,117.0,,227.8,128.0,19.36,214.0,101.0,9.63,9.3,11.0,2.51,0.0,no,35747393.0
VA,118,415.0,no,no,0.0,154.6,112.0,26.28,184.2,105.0,,217.4,102.0,9.78,12.6,5.0,,2.0,no,55490098.0
TN,17,510.0,no,yes,31.0,153.1,115.0,26.03,185.9,59.0,,224.3,102.0,10.09,10.0,1.0,2.7,6.0,yes,11973062.0
VA,130,408.0,no,no,0.0,211.2,119.0,35.9,231.1,120.0,19.64,220.9,80.0,9.94,6.3,9.0,,2.0,no,27363407.0
ID,193,415.0,no,no,0.0,96.8,92.0,16.46,142.6,,,210.1,115.0,9.45,10.9,5.0,2.94,2.0,yes,24269169.0
TN,114,510.0,no,no,0.0,172.0,,29.24,276.4,101.0,,193.7,100.0,,10.1,9.0,2.73,1.0,no,33135740.0
AZ,137,415.0,no,no,0.0,141.1,91.0,23.99,,100.0,12.51,254.7,75.0,11.46,8.0,7.0,2.16,2.0,no,4972972.0
MT,185,408.0,no,yes,29.0,151.1,121.0,25.69,244.7,88.0,,154.4,91.0,6.95,13.8,2.0,3.73,2.0,no,51014744.0
OK,101,408.0,no,no,0.0,209.6,107.0,35.63,228.8,96.0,19.45,172.4,85.0,7.76,7.6,2.0,2.05,3.0,no,55091862.0
ID,95,415.0,no,yes,32.0,247.0,109.0,41.99,125.6,91.0,10.68,226.5,90.0,10.19,10.5,,2.84,3.0,no,24876989.0
NV,7,408.0,no,yes,30.0,221.4,114.0,37.64,165.8,116.0,,247.0,105.0,11.12,10.8,12.0,2.92,1.0,no,58536020.0
KS,126,408.0,no,no,0.0,,99.0,54.62,167.9,93.0,,193.6,106.0,8.71,8.0,4.0,2.16,1.0,yes,59125302.0
WY,71,415.0,no,no,0.0,243.7,,41.43,60.0,90.0,5.1,189.0,129.0,8.5,11.3,2.0,,0.0,no,25365701.0
MS,124,415.0,no,no,,,85.0,42.76,,98.0,,186.1,71.0,,,6.0,3.0,3.0,no,13346390.0
WY,97,510.0,yes,no,0.0,236.9,107.0,40.27,157.6,105.0,13.4,241.0,120.0,10.85,7.3,2.0,,0.0,yes,59151589.0
TX,28,415.0,no,no,0.0,159.7,,27.15,216.7,131.0,18.42,206.7,116.0,9.3,9.3,3.0,2.51,2.0,no,51164861.0
WA,90,415.0,yes,no,0.0,148.2,96.0,25.19,220.4,111.0,18.73,134.2,97.0,6.04,9.2,1.0,2.48,4.0,yes,23794944.0
HI,190,408.0,no,no,0.0,150.9,86.0,25.65,268.6,129.0,22.83,179.9,73.0,8.1,14.7,1.0,3.97,1.0,no,22717185.0
IL,31,415.0,no,yes,28.0,210.5,101.0,35.79,250.5,,,241.6,125.0,10.87,11.5,2.0,,1.0,no,28892560.0
AK,52,415.0,no,yes,24.0,170.9,,29.05,201.4,80.0,17.12,159.0,124.0,7.15,4.1,5.0,1.11,2.0,no,52278991.0
MD,73,510.0,no,no,0.0,254.7,80.0,43.3,90.2,79.0,,153.4,60.0,6.9,10.6,8.0,2.86,0.0,no,57465775.0
MA,111,415.0,no,no,0.0,284.4,89.0,,157.0,113.0,,,91.0,,8.4,8.0,2.27,0.0,yes,25232604.0
SD,98,415.0,no,no,0.0,0.0,0.0,0.0,,130.0,13.57,167.1,88.0,7.52,6.8,1.0,,4.0,yes,29335106.0
PA,106,408.0,yes,no,,133.7,45.0,22.73,187.8,107.0,15.96,181.9,89.0,8.19,10.7,2.0,2.89,1.0,yes,31888225.0
NC,111,408.0,no,no,0.0,224.9,,38.23,191.9,127.0,16.31,229.9,97.0,10.35,10.3,3.0,2.78,0.0,no,9666157.0
VT,59,408.0,no,no,0.0,151.8,98.0,25.81,209.9,92.0,17.84,266.9,86.0,12.01,11.9,5.0,3.21,1.0,no,308993245.0
KY,71,510.0,no,yes,,,107.0,24.04,163.0,105.0,13.86,220.0,99.0,9.9,5.6,3.0,1.51,2.0,no,33571928.0
WA,55,408.0,no,no,,285.7,124.0,48.57,230.9,106.0,,230.7,140.0,10.38,14.8,,4.0,0.0,yes,59293266.0
LA,13,415.0,no,no,0.0,58.4,121.0,9.93,262.2,64.0,,159.0,115.0,7.15,11.9,5.0,3.21,1.0,no,23709942.0
WA,136,415.0,no,yes,,90.4,105.0,15.37,201.3,109.0,,227.1,115.0,10.22,13.1,4.0,3.54,0.0,no,24304198.0
ME,123,408.0,no,no,0.0,114.4,91.0,19.45,216.6,123.0,18.41,250.6,,11.28,11.0,,2.97,0.0,no,25142068.0
WI,105,408.0,no,no,0.0,147.7,103.0,25.11,222.7,78.0,18.93,163.5,102.0,7.36,12.8,3.0,3.46,2.0,no,56954530.0
