account_length,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,state,area_code,international_plan,voice_mail_plan,churn
163.0,0.0,247.7,77.0,42.11,269.5,108.0,22.91,167.3,82.0,7.53,9.6,7.0,2.59,0.0,NY,408.0,no,no,yes
87.0,0.0,116.08,90.0,19.62,248.74,68.0,21.142,245.7,69.0,11.06,11.22,5.0,3.54,2.0,KS,510.0,no,no,no
58.0,0.0,112.2,104.6,19.07,209.6,108.0,18.229999999999997,229.92,78.0,11.74,13.9,1.0,3.75,0.0,NC,510.0,no,no,yes
109.0,0.0,162.6,138.0,27.64,180.21999999999997,98.6,13.09,209.7,118.0,9.44,11.5,4.0,3.11,0.0,MN,408.0,no,no,no
111.0,0.0,212.66,107.0,39.0,214.1,99.0,18.2,289.6,95.0,13.03,10.4,6.0,2.81,4.0,RI,415.0,no,no,no
144.0,0.0,147.9,96.0,23.73,124.2,95.8,10.56,95.6,75.0,4.3,15.0,4.0,4.05,2.0,UT,415.0,no,no,no
135.0,0.0,263.8,66.0,44.85,251.3,116.0,18.042,200.1,112.0,9.0,8.4,2.0,2.27,5.0,OR,415.0,no,no,yes
109.0,46.0,217.5,123.0,36.98,233.7,84.0,19.86,163.9,99.0,7.38,9.0,3.0,2.43,4.0,SC,415.0,no,yes,no
107.0,14.0,114.3,132.0,23.518,199.8,91.0,16.98,194.7,74.0,8.76,7.5,8.0,2.03,1.0,IL,415.0,no,yes,no
149.0,0.0,196.3,108.0,33.37,136.8,98.8,11.63,154.7,87.0,6.96,7.7,3.0,2.08,2.0,OH,408.0,no,no,no
56.0,0.0,253.2,95.0,43.04,188.0,116.0,15.98,142.0,133.0,6.39,4.4,4.0,1.19,1.0,MA,510.0,no,no,no
129.0,0.0,98.0,103.6,16.66,240.28000000000003,62.0,20.46,254.8,123.0,11.47,10.5,4.0,2.84,0.0,OR,408.0,no,no,no
92.0,0.0,240.12000000000003,118.0,42.4,211.5,95.0,17.98,169.0,116.0,7.684,9.1,3.0,2.46,0.0,CA,408.0,no,no,no
67.0,30.0,129.6,107.0,22.03,233.0,104.0,19.81,297.0,93.0,13.37,14.5,5.0,3.92,1.0,WV,415.0,no,yes,no
120.0,7.8,221.3,100.6,37.62,267.6,98.0,22.75,111.5,80.0,5.02,9.3,5.8,2.51,0.0,VT,415.0,no,no,no
166.0,0.0,220.7,112.6,37.52,177.8,118.0,15.11,206.1,102.0,9.27,12.4,9.0,3.35,1.0,ID,415.0,no,no,no
66.0,0.0,87.6,76.0,14.89,262.0,111.0,22.27,184.6,125.0,8.31,9.2,5.0,2.48,1.0,OR,408.0,no,no,no
76.0,0.0,203.6,61.0,34.61,202.04,127.0,16.22,175.9,97.0,7.92,8.4,3.0,2.27,0.0,GA,408.0,no,no,no
79.0,0.0,213.6,110.0,36.31,234.9,121.0,19.97,229.6,157.0,10.33,10.94,3.0,2.38,2.0,ME,415.0,no,no,no
98.0,31.0,181.6,112.0,30.87,220.7,100.0,18.76,236.3,121.0,10.63,12.9,4.0,3.48,2.0,HI,415.0,no,yes,no
141.0,22.0,215.4,123.0,36.62,328.7,100.4,27.94,160.5,89.0,7.22,7.8,6.0,2.11,1.0,AZ,510.0,no,yes,no
49.0,0.0,266.3,90.0,45.27,207.8,117.0,17.66,205.0,98.0,9.23,14.0,2.0,3.78,2.0,UT,415.0,no,no,yes
46.0,13.0,199.2,111.0,33.86,175.1,83.0,14.88,210.6,84.0,9.48,10.2,2.0,2.75,3.0,IA,510.0,no,no,no
137.0,0.0,115.0,130.0,19.55,137.8,83.0,15.072,224.0,61.0,10.08,7.3,4.0,1.97,3.0,CT,415.0,no,no,no
171.0,0.0,270.5,69.0,45.99,230.0,112.0,19.55,136.0,111.0,6.12,9.6,5.0,2.59,1.0,WA,408.0,no,no,yes
10.0,0.0,222.2,127.0,37.77,153.1,125.0,13.01,227.4,80.0,10.23,12.9,3.8,3.48,1.0,VA,415.0,no,no,no
88.0,0.0,61.9,111.0,25.332,245.1,114.0,22.32,227.04,110.0,9.56,8.8,2.0,2.38,3.0,CO,510.0,no,no,no
89.0,0.0,141.1,85.2,23.99,249.1,126.0,21.17,136.0,73.0,6.278,10.8,2.0,2.92,2.0,LA,415.0,no,no,no
82.0,0.0,189.2,81.0,32.16,184.4,117.0,15.67,255.8,83.0,11.51,10.6,5.0,2.86,3.0,TX,415.0,no,no,yes
139.0,0.0,196.0,135.0,33.32,186.0,146.0,15.81,153.0,92.0,6.89,9.8,1.0,2.65,3.0,SD,510.0,no,no,no
87.0,0.0,171.6,119.0,29.17,205.0,107.0,17.43,170.6,114.0,7.68,13.8,4.0,3.73,0.0,VA,415.0,no,no,no
137.0,0.0,174.0,123.0,29.58,161.3,114.4,13.71,260.7,98.0,11.73,11.4,3.0,3.08,2.0,NY,415.0,yes,no,no
45.0,0.0,78.6,105.6,13.36,187.3,110.0,15.92,184.2,97.0,8.29,7.4,5.0,2.0,1.0,WA,510.0,no,no,yes
90.0,0.0,200.9,92.0,34.15,164.3,91.0,13.97,249.0,98.0,11.044,8.9,7.0,2.4,1.0,WI,415.0,no,no,no
103.0,0.0,141.3,123.0,24.02,253.6,87.0,21.56,215.8,103.6,9.71,6.4,2.0,1.73,1.0,TN,415.0,no,no,no
100.0,0.0,235.8,130.0,40.09,176.0,69.0,14.96,63.6,122.0,2.86,7.3,1.0,1.97,2.0,CT,415.0,no,no,no
110.0,7.8,185.1,100.0,31.47,165.1,88.0,14.03,111.6,104.0,5.02,6.3,4.0,1.7,3.0,WA,510.0,no,no,no
124.0,0.0,254.3,113.0,43.23,78.9,108.2,6.71,153.2,69.0,6.89,11.8,2.0,3.19,2.0,NH,415.0,no,no,no
10.0,0.0,183.0,103.0,31.11,214.8,77.0,18.326,206.4,73.0,9.29,8.7,6.0,2.35,2.0,MT,510.0,no,no,no
89.0,29.0,178.68,81.0,27.8,226.08,115.4,19.032,381.9,147.0,17.19,7.5,5.0,2.03,2.0,NE,415.0,no,yes,no
121.0,0.0,207.9,98.0,35.34,210.5,96.0,17.89,109.6,114.0,4.93,7.7,2.0,2.08,2.0,WA,408.0,no,no,no
101.0,0.0,248.6,102.0,42.26,174.9,93.0,14.38,207.2,86.0,9.32,6.1,3.0,1.65,3.0,WI,415.0,no,no,no
103.0,31.0,185.4,105.0,31.52,197.6,126.0,16.8,147.1,110.0,6.62,14.5,4.0,3.92,2.0,AR,415.0,no,yes,no
51.0,0.0,197.8,60.0,33.63,221.0,64.0,18.79,196.0,134.0,7.59,8.9,5.0,2.4,1.0,WI,408.0,no,no,no
2.0,0.0,132.1,42.0,22.46,138.9,88.0,11.138,214.74,119.0,8.67,9.1,1.0,2.3760000000000003,2.0,DE,415.0,yes,no,yes
111.0,0.0,196.3,117.0,35.1,227.8,128.0,19.36,214.0,101.0,9.63,9.3,11.0,2.51,0.0,NH,510.0,no,no,no
118.0,0.0,154.6,112.0,26.28,184.2,105.0,16.868000000000002,217.4,102.0,9.78,12.6,5.0,2.3779999999999997,2.0,VA,415.0,no,no,no
17.0,31.0,153.1,115.0,26.03,185.9,59.0,15.406,224.3,102.0,10.09,10.0,1.0,2.7,6.0,TN,510.0,no,yes,yes
130.0,0.0,211.2,119.0,35.9,231.1,120.0,19.64,220.9,80.0,9.94,6.3,9.0,2.014,2.0,VA,408.0,no,no,no
193.0,0.0,96.8,92.0,16.46,142.6,101.4,13.912,210.1,115.0,9.45,10.9,5.0,2.94,2.0,ID,415.0,no,no,yes
114.0,0.0,172.0,111.6,29.24,276.4,101.0,20.898,193.7,100.0,9.03,10.1,9.0,2.73,1.0,TN,510.0,no,no,no
137.0,0.0,141.1,91.0,23.99,171.66000000000005,100.0,12.51,254.7,75.0,11.46,8.0,7.0,2.16,2.0,AZ,415.0,no,no,no
185.0,29.0,151.1,121.0,25.69,244.7,88.0,20.672000000000004,154.4,91.0,6.95,13.8,2.0,3.73,2.0,MT,408.0,no,yes,no
101.0,0.0,209.6,107.0,35.63,228.8,96.0,19.45,172.4,85.0,7.76,7.6,2.0,2.05,3.0,OK,408.0,no,no,no
95.0,32.0,247.0,109.0,41.99,125.6,91.0,10.68,226.5,90.0,10.19,10.5,3.8,2.84,3.0,ID,415.0,no,yes,no
7.0,30.0,221.4,114.0,37.64,165.8,116.0,13.345999999999998,247.0,105.0,11.12,10.8,12.0,2.92,1.0,NV,408.0,no,yes,no
126.0,0.0,278.76,99.0,54.62,167.9,93.0,17.3,193.6,106.0,8.71,8.0,4.0,2.16,1.0,KS,408.0,no,no,yes
71.0,0.0,243.7,105.4,41.43,60.0,90.0,5.1,189.0,129.0,8.5,11.3,2.0,3.1799999999999997,0.0,WY,415.0,no,no,no
124.0,0.0,245.02000000000004,85.0,42.76,247.32,98.0,21.024,186.1,71.0,8.33,10.5,6.0,3.0,3.0,MS,415.0,no,no,no
97.0,0.0,236.9,107.0,40.27,157.6,105.0,13.4,241.0,120.0,10.85,7.3,2.0,2.5759999999999996,0.0,WY,510.0,yes,no,yes
28.0,0.0,159.7,89.8,27.15,216.7,131.0,18.42,206.7,116.0,9.3,9.3,3.0,2.51,2.0,TX,415.0,no,no,no
90.0,0.0,148.2,96.0,25.19,220.4,111.0,18.73,134.2,97.0,6.04,9.2,1.0,2.48,4.0,WA,415.0,yes,no,yes
190.0,0.0,150.9,86.0,25.65,268.6,129.0,22.83,179.9,73.0,8.1,14.7,1.0,3.97,1.0,HI,408.0,no,no,no
31.0,28.0,210.5,101.0,35.79,250.5,116.4,18.796,241.6,125.0,10.87,11.5,2.0,3.252,1.0,IL,415.0,no,yes,no
52.0,24.0,170.9,88.0,29.05,201.4,80.0,17.12,159.0,124.0,7.15,4.1,5.0,1.11,2.0,AK,415.0,no,yes,no
73.0,0.0,254.7,80.0,43.3,90.2,79.0,12.226,153.4,60.0,6.9,10.6,8.0,2.86,0.0,MD,510.0,no,no,no
111.0,0.0,284.4,89.0,29.712,157.0,113.0,14.044,222.9,91.0,9.342,8.4,8.0,2.27,0.0,MA,415.0,no,no,yes
98.0,0.0,0.0,0.0,0.0,179.1,130.0,13.57,167.1,88.0,7.52,6.8,1.0,1.9,4.0,SD,415.0,no,no,yes
106.0,8.2,133.7,45.0,22.73,187.8,107.0,15.96,181.9,89.0,8.19,10.7,2.0,2.89,1.0,PA,408.0,yes,no,yes
111.0,0.0,224.9,99.8,38.23,191.9,127.0,16.31,229.9,97.0,10.35,10.3,3.0,2.78,0.0,NC,408.0,no,no,no
59.0,0.0,151.8,98.0,25.81,209.9,92.0,17.84,266.9,86.0,12.01,11.9,5.0,3.21,1.0,VT,408.0,no,no,no
71.0,4.2,152.3,107.0,24.04,163.0,105.0,13.86,220.0,99.0,9.9,5.6,3.0,1.51,2.0,KY,510.0,no,yes,no
55.0,12.0,285.7,124.0,48.57,230.9,106.0,19.472,230.7,140.0,10.38,14.8,4.8,4.0,0.0,WA,408.0,no,no,yes
13.0,0.0,58.4,121.0,9.93,262.2,64.0,18.526,159.0,115.0,7.15,11.9,5.0,3.21,1.0,LA,415.0,no,no,no
136.0,11.4,90.4,105.0,15.37,201.3,109.0,16.676000000000002,227.1,115.0,10.22,13.1,4.0,3.54,0.0,WA,415.0,no,yes,no
123.0,0.0,114.4,91.0,19.45,216.6,123.0,18.41,250.6,111.8,11.28,11.0,4.0,2.97,0.0,ME,408.0,no,no,no
105.0,0.0,147.7,103.0,25.11,222.7,78.0,18.93,163.5,102.0,7.36,12.8,3.0,3.46,2.0,WI,408.0,no,no,no
50.0,31.0,302.7,93.0,41.5,240.5,119.0,20.44,193.9,103.0,8.73,13.6,14.0,3.67,3.0,TX,408.0,no,yes,no
118.0,0.0,136.1,120.0,31.417999999999996,204.2,103.0,17.36,228.2,90.0,10.27,11.3,4.0,3.05,1.0,IA,415.0,no,no,no
97.0,0.0,169.7,91.8,28.85,165.9,86.0,14.1,191.9,83.0,8.64,10.04,6.0,3.46,3.0,AZ,408.0,no,no,no
51.0,0.0,227.2,89.0,38.62,194.4,106.0,17.640000000000004,243.4,126.0,10.95,14.9,3.4,4.02,0.0,ND,510.0,no,no,no
73.0,0.0,217.8,91.0,37.03,213.8,97.0,18.75,225.8,103.0,12.48,10.3,6.0,2.78,1.0,VT,415.0,no,no,yes
35.0,0.0,124.2,111.4,21.11,123.9,115.0,10.53,135.7,100.0,6.11,13.1,8.0,3.54,2.0,HI,415.0,no,no,no
64.0,0.0,206.2,76.0,35.05,232.4,76.0,18.816000000000003,251.6,96.0,11.32,11.14,2.0,3.67,1.0,WY,415.0,no,no,no
63.0,0.0,132.9,122.0,22.59,67.0,62.0,5.7,160.4,92.0,7.22,9.9,3.6,2.67,3.0,WV,510.0,no,no,no
117.0,23.6,104.9,115.0,17.83,237.6,125.0,20.2,263.4,104.0,10.868,7.7,6.0,2.08,3.0,OK,415.0,no,yes,no
115.0,0.0,245.0,97.0,41.65,250.7,75.0,21.31,270.2,124.0,12.16,13.7,8.0,3.7,1.0,CT,415.0,no,no,yes
162.0,0.0,184.5,118.0,31.37,224.0,95.0,19.04,180.5,82.0,8.12,11.6,3.0,3.13,1.0,UT,408.0,no,no,no
89.0,0.0,105.38,66.0,15.22,179.3,104.0,15.24,225.1,116.0,10.13,12.3,1.0,3.32,3.0,NY,415.0,no,no,no
94.0,0.0,235.6,131.0,40.05,194.8,107.0,16.56,170.6,90.0,7.475999999999999,8.6,4.0,2.32,1.0,VA,415.0,yes,no,no
129.0,0.0,186.0,127.0,31.62,198.02,96.0,22.3,98.9,63.0,4.45,12.419999999999998,6.0,3.11,4.0,VT,408.0,no,no,no
86.0,0.0,223.9,75.0,38.06,155.7,109.0,13.23,150.2,143.0,6.76,10.02,9.0,1.97,1.0,SD,415.0,no,no,no
96.0,0.0,179.5,125.0,30.52,162.3,139.0,13.8,264.5,133.0,11.9,6.6,2.0,1.78,1.0,PA,510.0,no,no,no
190.0,0.0,169.4,102.0,28.8,253.5,113.0,21.55,197.1,93.0,8.87,8.9,5.0,2.4,0.8,ND,415.0,no,no,no
80.0,0.0,118.1,90.0,20.08,144.3,77.0,12.162,225.1,86.0,10.13,8.2,6.0,2.21,1.0,CT,408.0,no,no,no
108.0,0.0,112.0,105.0,19.04,193.7,110.0,16.46,208.9,93.0,9.4,4.1,4.0,1.11,4.0,SC,415.0,no,no,yes
97.0,32.0,169.7,129.0,31.818,225.9,97.0,19.166,191.8,95.0,8.63,8.5,6.8,2.3,0.0,MI,408.0,no,yes,no
84.0,20.8,214.3,112.0,36.628,188.2,100.8,16.0,333.5,117.0,15.01,11.3,10.0,3.05,0.0,VT,415.0,no,yes,no
65.0,0.0,245.7,139.0,41.77,241.9,113.0,20.56,285.3,117.0,12.84,4.2,5.0,1.13,4.0,OH,415.0,no,no,yes
131.0,34.0,156.6,117.8,26.62,71.0,95.0,6.04,261.7,120.0,11.78,13.4,10.0,3.62,1.0,VT,415.0,no,yes,no
58.0,43.0,157.0,96.0,24.28,272.3,100.0,23.15,193.4,105.0,8.7,8.9,4.0,2.4,1.0,IL,415.0,yes,yes,no
36.0,0.0,202.4,115.0,34.41,230.7,115.0,19.61,202.0,127.0,9.09,10.2,2.0,2.75,3.0,MO,415.0,no,no,no
54.0,0.0,116.8,119.0,19.86,123.1,123.0,10.46,217.5,101.0,9.79,12.0,2.0,3.196,1.0,WI,415.0,no,no,no
45.0,0.0,227.58,110.0,38.982,260.3,103.0,22.13,192.2,98.0,8.65,11.0,1.0,2.97,1.0,NJ,510.0,no,no,no
125.0,39.0,236.1,107.0,40.14,289.2,107.0,24.58,175.4,107.0,7.89,9.1,4.0,2.46,2.0,GA,415.0,no,yes,no
72.0,21.0,138.1,113.0,23.48,260.1,83.0,22.11,135.4,118.0,6.35,8.2,4.0,2.21,2.0,VT,415.0,no,yes,no
141.0,0.0,51.9,105.8,24.234,162.0,83.2,13.77,223.5,115.0,10.06,8.879999999999999,3.0,2.73,3.0,CT,408.0,no,no,no
113.0,0.0,81.3,116.0,13.82,220.6,124.0,18.75,235.7,113.0,10.61,8.9,3.0,2.4,0.0,AZ,510.0,no,no,no
20.0,35.0,171.5,98.0,27.692,170.06,127.0,13.01,165.6,125.0,7.45,7.1,3.0,1.92,0.0,SD,415.0,no,yes,no
212.0,0.0,126.0,96.0,33.082,144.3,80.0,12.27,302.8,102.0,13.63,9.04,3.0,2.05,1.0,CT,415.0,no,no,no
99.0,0.0,197.2,127.0,33.52,156.0,92.0,13.26,204.1,99.0,9.18,9.9,5.2,2.67,4.0,IN,415.0,yes,no,no
94.0,0.0,194.1,62.0,33.0,227.2,54.0,19.31,190.4,115.0,8.57,15.3,4.0,4.13,1.0,OH,510.0,no,no,no
40.0,0.0,115.7,105.0,19.67,127.8,113.0,10.86,107.5,91.0,4.84,9.3,6.0,2.992,1.0,NY,510.0,no,no,no
86.0,29.0,152.88000000000002,118.0,26.72,196.3,136.0,16.69,226.7,109.0,10.2,8.4,5.0,2.27,3.0,NE,510.0,no,yes,no
101.0,0.0,269.7,85.0,45.85,207.6,86.0,17.65,214.2,107.0,9.64,4.5,15.0,1.22,3.0,OK,415.0,no,no,yes
170.0,0.0,246.4,96.6,41.89,228.1,110.0,19.39,180.78,95.0,7.49,9.1,8.0,2.46,0.0,NC,415.0,no,no,no
105.0,0.0,227.4,121.0,38.66,268.5,89.0,22.82,143.3,82.0,6.45,10.8,4.0,3.51,1.0,HI,510.0,no,no,no
103.0,0.0,207.56,110.0,32.27,115.5,83.0,9.82,191.3,103.0,8.61,12.2,4.0,3.29,0.0,UT,415.0,no,no,no
140.0,16.4,188.9,98.2,32.11,160.9,102.0,13.68,197.7,100.0,8.9,11.5,8.2,3.11,4.0,MD,415.0,yes,yes,no
101.0,0.0,0.0,0.0,0.0,192.1,119.0,16.33,203.06,95.0,7.6,9.16,4.0,1.94,1.0,VT,510.0,no,no,no
98.0,19.0,110.5,92.4,18.79,227.8,97.0,19.36,243.6,84.0,10.96,11.0,4.0,2.97,1.0,TX,408.0,no,yes,no
104.0,0.0,167.6,116.0,28.49,219.2,112.0,18.63,215.9,94.0,9.72,11.7,2.0,3.16,4.0,AZ,408.0,no,no,no
115.0,0.0,132.0,90.0,22.44,197.5,75.0,16.79,175.8,114.0,8.66,0.0,2.8,0.0,3.0,VA,415.0,no,no,no
112.0,0.0,167.8,88.0,28.53,247.9,81.0,21.07,155.1,108.0,6.98,11.9,4.0,3.21,0.0,WI,408.0,no,no,no
70.0,0.0,213.4,86.0,36.28,204.7,77.0,17.4,256.6,101.0,11.55,5.7,4.0,1.54,1.0,NE,415.0,no,no,no
126.0,0.0,175.4,120.0,29.82,98.3,71.0,7.903999999999999,201.9,93.0,9.09,10.6,1.0,2.86,0.0,KY,510.0,no,no,no
87.0,15.6,82.6,113.0,14.04,224.4,63.0,19.07,163.6,88.0,7.36,9.5,1.0,2.57,3.0,NV,510.0,no,yes,no
125.0,0.0,143.2,80.0,24.34,88.1,96.8,7.49,233.2,135.0,10.49,8.8,7.0,2.38,4.0,MT,510.0,no,no,yes
86.0,0.0,125.5,139.0,21.34,269.8,93.0,22.93,235.8,110.0,10.61,8.9,8.0,2.4,1.0,MO,415.0,no,no,no
73.0,31.0,82.3,105.0,13.99,256.1,91.0,21.77,229.6,102.4,10.33,11.8,2.0,3.19,6.0,MS,415.0,no,yes,yes
232.0,0.0,165.6,104.0,28.15,195.9,115.0,16.65,118.3,77.0,5.32,11.8,3.8,3.19,1.0,NM,408.0,no,no,no
1.0,30.0,210.68,95.0,31.13,232.6,110.0,19.77,248.3,110.0,11.17,8.4,2.0,2.27,0.0,NJ,415.0,no,yes,no
133.0,0.0,162.1,91.0,27.56,212.1,94.0,18.03,260.4,78.0,11.72,12.72,5.0,3.29,1.0,NH,408.0,no,no,no
103.0,3.6,166.6,84.0,28.576,192.4,91.0,16.886000000000003,167.9,115.0,7.56,7.7,6.0,2.08,1.0,NC,510.0,no,no,no
131.0,24.0,135.9,60.0,23.1,233.2,78.0,20.59,210.6,121.0,9.48,9.4,4.0,2.54,1.0,MT,415.0,no,yes,no
95.0,20.0,165.7,78.0,28.17,215.6,94.0,17.496000000000002,243.3,91.0,10.95,9.8,6.0,2.65,0.0,SD,408.0,no,yes,no
182.0,0.0,176.1,90.0,29.94,174.9,106.0,14.87,234.7,134.0,10.56,9.7,4.0,2.62,1.0,VA,415.0,no,no,no
99.0,0.0,142.3,89.0,24.19,204.5,95.0,17.38,203.1,114.0,9.14,9.1,1.0,2.46,0.0,LA,510.0,no,no,no
27.0,0.0,177.6,121.0,30.19,238.16,102.2,25.23,192.9,106.0,8.68,7.6,3.0,2.05,3.0,NV,510.0,no,no,no
141.0,0.0,83.2,74.0,14.14,190.6,104.0,16.2,150.5,79.0,6.77,10.7,7.0,2.89,1.0,AK,408.0,no,no,no
29.0,37.0,235.0,101.0,39.95,183.3,79.0,15.58,181.04,106.0,6.29,5.7,7.0,1.54,2.0,OH,415.0,yes,yes,no
65.0,0.0,105.7,95.0,17.97,140.26000000000002,100.0,12.05,180.5,105.0,8.324,6.6,12.0,1.78,2.0,NM,415.0,no,no,no
81.0,0.0,149.4,68.0,25.4,171.9,98.0,14.61,214.5,97.0,9.65,17.9,3.0,4.83,3.0,MI,415.0,yes,no,yes
37.0,20.0,264.7,81.0,40.716,216.5,110.0,18.4,210.7,102.0,9.48,10.4,7.0,2.81,0.0,MN,415.0,no,yes,no
107.0,31.0,160.3,45.0,27.25,221.5,70.0,18.83,261.6,109.0,11.77,5.6,1.0,1.51,1.0,WY,510.0,no,yes,no
127.0,28.0,95.9,117.0,16.3,159.5,131.0,13.56,152.8,132.0,6.88,10.4,3.0,2.81,1.0,WY,415.0,yes,yes,no
78.0,0.0,155.11999999999998,77.0,23.92,195.2,114.0,16.59,252.9,107.0,11.38,11.7,5.0,3.16,0.0,WA,408.0,no,no,no
55.0,0.0,119.7,136.8,20.35,231.8,96.0,19.7,222.3,113.0,10.0,4.6,2.0,1.24,2.0,NM,510.0,no,no,no
86.0,30.0,99.9,84.0,16.98,263.5,125.0,22.53,254.7,90.0,11.46,9.8,7.0,2.65,2.0,VA,415.0,no,yes,no
176.0,0.0,250.9,108.0,42.65,171.4,100.0,15.704,148.6,85.0,6.69,9.6,6.0,2.59,2.0,RI,415.0,no,no,no
96.0,0.0,200.6,117.0,34.1,289.5,120.0,24.61,98.3,95.0,4.42,11.2,5.0,3.02,2.0,AL,415.0,yes,no,no
11.0,38.0,209.8,130.0,35.67,196.6,84.0,16.71,233.0,79.0,10.49,7.0,7.0,1.89,1.0,WV,510.0,no,yes,no
48.0,34.0,198.0,80.0,33.66,273.7,121.0,23.26,217.9,71.0,9.81,7.6,4.0,2.05,1.0,WV,415.0,no,yes,no
127.0,0.0,235.71999999999997,107.0,40.77,128.9,121.0,10.96,249.9,110.0,11.25,11.3,5.0,3.05,1.0,NJ,510.0,no,no,no
63.0,0.0,164.5,75.0,27.97,147.9,118.0,12.57,252.7,97.0,11.37,11.2,2.0,3.02,0.0,TN,415.0,no,no,no
79.0,0.0,220.9,107.0,37.55,192.2,97.0,16.772,161.0,74.0,7.25,12.2,2.0,3.29,1.0,MI,510.0,no,no,no
47.0,37.0,112.8,150.0,19.18,243.9,90.4,20.73,178.7,112.0,8.04,13.2,6.0,3.56,2.0,UT,408.0,no,yes,no
89.0,19.0,134.73999999999998,114.0,19.14,261.7,132.0,22.24,123.5,116.0,5.56,11.1,2.0,3.0,0.0,IL,415.0,yes,yes,yes
83.0,26.0,226.4,117.0,38.49,234.7,105.2,19.95,133.6,82.0,6.01,10.8,7.0,2.92,1.0,MI,510.0,no,yes,no
126.0,34.0,244.9,110.2,41.63,208.62,105.0,18.67,210.8,136.0,9.49,9.7,6.0,2.62,4.0,WI,415.0,yes,yes,no
60.0,0.0,203.2,99.0,34.54,235.8,131.0,20.04,224.9,112.0,9.99,15.1,6.0,4.08,2.0,ND,510.0,no,no,no
122.0,0.0,136.7,115.0,23.24,243.1,105.0,20.66,188.9,110.0,8.5,8.6,4.0,2.32,0.0,VT,415.0,no,no,no
136.0,0.0,152.6,97.0,25.94,208.9,85.0,20.184,119.1,99.0,5.36,5.0,10.0,1.35,1.0,WA,408.0,no,no,no
172.0,47.0,274.9,102.0,46.73,186.6,114.6,15.86,245.0,123.0,11.03,8.8,2.0,2.38,1.0,NC,408.0,no,yes,no
102.0,0.0,195.7,116.0,33.27,209.1,87.0,19.372,201.1,73.0,9.05,8.3,3.0,2.24,1.0,ME,510.0,no,no,yes
113.0,0.0,204.3,82.0,34.73,188.8,115.0,16.05,139.4,97.0,6.27,9.2,7.0,2.48,1.0,SD,415.0,yes,no,no
79.0,0.0,222.3,104.2,37.79,146.2,82.0,12.43,247.34,82.0,12.4,8.9,4.0,2.4,3.0,WV,415.0,no,no,no
55.0,8.0,222.5,96.0,37.83,171.5,94.0,14.58,377.5,114.0,16.99,9.7,4.6,2.62,1.0,ID,510.0,no,yes,no
111.0,28.0,128.8,104.0,21.9,225.16,84.2,15.830000000000002,147.4,76.0,6.63,10.3,2.0,2.58,2.0,LA,415.0,no,yes,no
160.0,16.4,174.3,105.0,29.63,171.3,107.0,14.56,220.8,131.0,9.94,8.3,2.0,2.24,0.0,GA,415.0,no,no,no
110.0,0.0,242.5,110.0,40.208,182.83999999999995,140.0,13.8,184.1,86.0,8.28,7.8,3.0,2.2380000000000004,4.0,FL,415.0,no,no,no
192.0,0.0,221.6,101.0,37.67,285.2,50.0,24.24,167.4,83.0,7.53,12.7,6.0,3.43,4.0,CO,415.0,no,no,no
93.0,0.0,114.3,100.0,19.43,221.1,103.0,19.278,126.3,88.0,5.68,10.9,9.0,2.602,0.0,NV,408.0,no,no,no
101.0,33.0,219.7,137.0,37.35,186.8,94.0,15.88,184.5,113.0,8.3,9.5,2.0,2.57,2.0,IN,415.0,no,yes,no
77.0,0.0,144.9,136.0,24.63,207.48,115.0,12.86,252.4,73.0,11.242,12.3,3.0,3.32,2.0,VA,510.0,no,no,no
105.0,40.0,236.5,111.0,40.21,117.0,110.0,13.59,221.1,115.0,9.95,8.1,3.0,2.19,2.0,UT,415.0,no,yes,no
133.0,44.0,174.0,80.0,29.58,209.4,113.0,17.8,224.1,87.0,10.08,14.1,7.0,3.81,2.0,UT,408.0,no,yes,yes
131.0,0.0,109.5,95.0,18.62,332.1,48.0,28.23,258.6,108.0,11.64,6.6,7.0,1.78,1.0,MO,408.0,no,no,no
106.0,33.0,81.6,120.0,13.87,235.6,85.0,20.03,150.9,113.0,6.79,9.9,4.0,3.17,1.0,CT,510.0,no,yes,no
118.0,0.0,133.4,113.0,22.68,121.0,92.0,11.416,254.7,129.0,11.46,5.9,4.0,1.59,1.0,HI,415.0,no,no,no
125.0,0.0,137.1,94.0,23.31,209.8,95.6,17.83,238.4,114.0,10.73,8.6,4.0,2.32,1.0,MD,408.0,no,no,no
95.0,14.2,212.36000000000004,88.0,33.49,190.4,68.0,16.18,211.9,104.0,9.54,16.1,8.0,4.35,0.0,VA,415.0,no,no,no
80.0,0.0,198.1,160.0,33.68,156.7,87.0,13.688,182.1,76.0,8.19,9.06,3.0,2.51,3.0,MT,415.0,no,no,no
145.0,0.0,39.5,96.0,6.72,264.3,106.0,22.47,185.8,90.0,8.36,10.0,5.0,2.7,0.0,SC,408.0,no,no,no
37.0,0.0,199.5,107.0,33.92,207.5,110.0,17.64,83.9,123.0,3.78,8.1,4.0,2.19,2.0,CO,408.0,no,no,no
87.0,0.0,156.8,93.0,26.66,215.8,68.0,18.34,223.3,87.8,10.05,7.6,4.6,2.3899999999999997,1.0,ID,415.0,no,no,no
