,account_length,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,state,area_code,international_plan,voice_mail_plan,churn
10387,90.0,0.0,140.2,97.0,23.014,213.9,105.8,18.18,120.0,126.0,5.4,7.1,2.0,1.92,1.0,NH,408.0,no,no,no
10388,82.0,0.0,197.7,101.0,25.784,127.6,83.0,10.85,142.1,103.0,6.39,13.5,3.0,3.65,1.0,LA,415.0,no,no,no
10389,101.0,0.0,136.2,92.0,23.15,220.9,110.0,17.048000000000002,196.9,116.0,8.86,13.3,7.0,3.59,3.0,VT,415.0,no,no,no
10390,9.0,6.4,88.5,87.0,15.05,178.8,108.0,15.2,228.7,96.0,9.47,11.5,3.0,3.11,2.0,NY,415.0,no,yes,no
10391,97.0,7.6,215.3,58.0,36.6,242.4,91.0,20.6,279.8,105.0,12.59,12.1,9.0,3.27,0.0,CT,415.0,no,no,no
10392,94.0,0.0,269.2,106.8,45.76,193.8,144.0,16.47,257.6,61.0,11.59,8.9,2.0,2.4,3.0,KS,408.0,no,no,yes
10393,127.0,25.0,203.8,118.0,34.65,267.1,48.0,22.7,225.1,105.0,10.13,7.960000000000001,5.0,1.97,0.0,MI,510.0,no,yes,no
10394,125.0,34.0,268.4,112.0,45.63,222.2,108.0,19.714,117.6,102.0,8.302000000000001,10.94,3.0,2.9539999999999997,0.0,SD,510.0,no,yes,no
10395,140.0,0.0,136.12,104.0,27.05,269.8,106.0,22.93,220.4,102.0,9.92,10.3,4.0,2.78,1.0,ME,415.0,no,no,no
10396,90.0,0.0,114.4,122.0,19.45,127.7,154.0,10.85,253.1,109.0,11.39,10.1,5.0,2.73,2.0,MD,415.0,no,no,no
10397,67.0,0.0,138.9,65.0,23.61,208.9,109.0,17.76,232.4,82.0,10.46,9.38,3.0,2.48,2.0,VA,415.0,no,no,no
10398,113.0,0.0,178.2,55.0,31.62,227.87999999999997,105.0,20.18,148.1,83.0,6.66,12.2,6.0,2.838,1.0,NJ,415.0,no,no,no
10399,121.0,26.0,170.4,91.0,28.97,254.5,90.0,21.63,219.6,122.0,9.88,15.1,5.0,4.08,0.0,TN,510.0,no,yes,no
10400,93.0,0.0,164.5,95.0,27.97,230.9,87.0,19.63,149.9,91.0,6.75,10.42,3.0,2.978,4.0,DC,408.0,no,no,no
10401,121.0,0.0,168.6,121.0,28.66,168.6,94.0,14.33,95.3,59.0,4.29,12.3,4.0,3.32,1.0,DC,408.0,no,no,no
10402,53.0,0.0,222.56,119.0,44.4,250.8,105.0,21.32,176.0,100.4,7.92,9.8,3.2,2.65,0.0,OR,408.0,no,no,yes
10403,75.0,0.0,190.5,91.0,32.39,178.4,75.0,17.036,162.4,113.0,7.31,13.1,5.0,3.54,1.0,RI,415.0,no,no,no
10404,132.0,0.0,181.1,121.0,30.79,314.4,109.0,26.72,246.7,94.6,11.1,4.2,9.0,2.1160000000000005,2.0,AK,510.0,no,no,no
10405,162.0,0.0,177.1,131.0,30.11,114.7,122.0,9.75,153.6,88.0,6.91,6.5,5.0,1.76,3.0,WI,408.0,no,no,no
10406,140.0,0.0,160.5,114.0,27.29,240.5,103.0,20.44,233.5,121.0,10.51,11.3,4.0,3.05,1.0,IN,415.0,no,no,no
10407,91.0,0.0,134.7,116.0,22.9,295.3,98.0,25.1,195.5,121.0,8.8,6.6,5.0,1.78,2.0,MI,408.0,no,no,no
10408,73.0,28.0,198.2,107.0,31.371999999999996,175.26,123.0,11.82,199.1,139.0,8.96,8.8,1.0,2.38,2.0,ID,510.0,no,yes,no
10409,95.0,0.0,228.9,134.0,38.91,255.7,71.0,21.73,208.0,120.0,9.36,10.1,2.0,2.73,4.0,NH,408.0,yes,no,yes
10410,145.0,0.0,241.7,137.0,41.09,135.8,97.2,11.54,277.6,123.0,12.49,13.1,3.0,3.54,0.0,MN,408.0,no,no,no
10411,100.0,0.0,131.1,108.0,22.29,195.3,81.0,15.63,89.7,93.6,4.04,4.3,4.0,1.16,1.0,AZ,415.0,no,no,no
10412,122.0,0.0,234.1,101.0,39.8,200.2,121.0,17.02,237.4,89.0,10.68,13.1,9.0,3.54,2.0,MN,415.0,no,no,no
10413,109.0,0.0,200.1,72.0,34.02,300.9,120.0,25.58,236.0,68.0,10.62,11.9,5.0,3.21,0.0,MO,415.0,no,no,no
10414,82.0,0.0,154.0,101.0,25.914,94.4,114.0,8.02,287.6,95.0,12.94,10.1,7.0,2.73,1.0,AL,408.0,no,no,no
10415,65.0,23.0,224.2,106.0,38.11,189.6,100.0,16.12,222.8,75.0,10.03,9.8,4.0,2.65,0.0,PA,415.0,no,yes,no
10416,52.0,0.0,148.3,92.6,23.834000000000003,181.6,79.0,15.44,155.6,104.0,7.0,8.3,6.0,2.24,3.0,AK,510.0,no,no,no
10417,136.0,24.0,174.6,76.0,29.68,176.6,114.0,15.01,214.4,91.0,9.65,8.8,5.0,2.38,2.0,MS,415.0,no,yes,no
10418,75.0,0.0,138.5,110.0,23.55,153.2,86.0,13.02,215.6,103.0,9.7,11.1,7.0,3.0,1.0,IA,415.0,no,no,no
10419,146.0,0.0,109.0,69.0,18.53,265.8,98.0,22.59,228.3,80.0,10.27,12.6,2.0,2.5279999999999996,1.0,WY,408.0,no,no,no
10420,105.0,0.0,162.3,99.0,27.59,212.5,95.0,18.06,214.7,114.0,9.66,11.1,8.0,3.0,4.0,NE,408.0,no,no,no
10421,48.0,0.0,210.8,84.0,35.84,189.6,98.0,16.12,157.6,99.0,7.09,16.4,3.0,4.43,2.0,ND,415.0,no,no,no
10422,45.0,0.0,142.4,107.0,24.21,318.7,78.0,27.09,224.1,108.0,10.08,11.1,7.0,3.0,1.0,CT,415.0,no,no,no
10423,106.0,37.0,223.5,104.0,38.0,235.1,99.0,19.98,140.1,90.0,6.3,10.6,4.0,2.86,2.0,NC,415.0,no,yes,no
10424,33.0,0.0,182.5,65.0,31.03,232.1,96.0,19.73,149.2,90.4,6.847999999999999,7.5,2.0,2.03,2.0,CT,510.0,no,no,no
10425,68.0,0.0,219.6,97.0,37.33,141.1,144.0,11.99,205.7,101.0,9.26,10.8,4.0,2.92,2.0,ND,408.0,no,no,no
10426,106.0,0.0,193.6,66.0,32.91,238.2,82.0,20.25,176.4,107.0,7.94,12.9,3.0,3.48,0.0,WA,408.0,no,no,no
10427,141.0,0.0,192.4,111.0,32.71,156.9,87.0,12.338,175.8,82.0,7.91,11.0,6.0,2.97,0.0,NV,415.0,no,no,no
10428,98.0,0.0,236.2,122.0,40.15,189.4,110.0,16.1,153.6,104.0,6.91,13.3,4.0,3.59,0.0,CO,408.0,no,no,no
10429,94.0,28.0,233.2,88.0,39.64,113.3,102.0,9.63,118.0,71.0,5.31,16.1,3.4,4.35,0.0,KS,510.0,no,yes,no
10430,65.0,0.0,148.95999999999998,53.0,27.0,188.5,132.0,16.02,189.3,87.0,8.52,9.8,4.0,2.65,2.0,CO,510.0,no,no,no
10431,85.0,0.0,126.1,112.0,21.44,274.7,126.0,22.927999999999997,184.4,95.0,8.3,9.8,4.0,2.604,1.0,MO,415.0,no,no,no
10432,71.0,0.0,290.4,108.0,49.37,253.9,108.2,21.48,263.3,126.0,11.85,10.1,5.0,2.73,3.0,MA,510.0,no,no,yes
10433,112.0,12.0,60.6,113.0,27.077999999999996,165.9,96.0,14.1,132.8,99.0,5.98,13.3,7.0,3.2879999999999994,0.0,NY,408.0,no,yes,no
10434,110.0,0.0,148.4,95.0,25.23,193.8,98.0,16.526000000000003,206.0,106.0,9.27,6.9,6.0,1.86,0.0,AK,415.0,no,no,no
10435,111.0,0.0,246.5,108.0,41.91,216.3,89.0,18.39,179.6,99.0,8.08,12.7,3.0,3.43,2.0,WI,415.0,no,no,no
10436,74.0,14.6,298.1,112.0,50.68,201.3,100.0,17.11,214.7,88.0,9.66,9.7,4.0,2.54,2.0,NH,408.0,no,no,yes
10437,105.0,0.0,119.3,82.0,20.28,208.18,111.0,15.73,157.0,74.0,7.07,10.9,4.0,2.94,2.0,TN,510.0,no,no,no
10438,40.0,0.0,242.5,82.0,41.23,218.9,97.0,19.8,154.0,86.0,6.93,9.6,7.4,2.59,0.0,NY,408.0,no,no,no
10439,128.0,18.0,212.64,89.0,37.76,160.6,109.0,13.65,218.8,102.0,9.85,11.48,2.0,3.67,0.0,GA,408.0,yes,yes,yes
10440,123.0,0.8,236.2,135.0,40.15,249.36,88.0,23.28,227.0,77.0,10.22,10.1,6.0,2.73,2.0,MN,408.0,no,no,yes
10441,122.0,12.4,144.2,87.0,24.51,212.18,74.0,18.04,169.3,87.0,7.62,9.5,4.0,2.57,0.0,MI,510.0,no,no,no
10442,114.0,19.0,190.26,100.0,35.583999999999996,241.6,109.0,20.54,160.0,112.0,7.2,12.6,1.0,3.4,3.0,ID,408.0,no,yes,no
10443,102.0,25.0,137.4,103.6,23.36,176.7,83.0,15.02,188.2,93.0,8.47,10.2,6.0,2.75,2.0,CT,415.0,no,yes,no
10444,126.0,0.0,103.7,93.0,17.63,127.0,107.0,13.168,329.3,66.0,14.82,14.4,1.0,3.89,0.0,NC,415.0,no,no,no
10445,150.0,0.0,136.6,112.0,23.416,209.4,81.0,17.8,161.1,78.0,7.25,12.2,2.0,3.29,4.0,LA,415.0,no,no,yes
10446,60.0,0.0,289.8,101.0,49.27,255.6,109.0,16.982,242.8,76.0,10.93,10.76,4.0,3.16,2.0,NJ,408.0,no,no,yes
10447,123.0,0.0,260.9,96.8,44.35,168.5,103.0,14.32,178.3,91.0,8.02,12.2,5.0,3.59,3.0,TX,408.0,no,no,no
10448,138.0,0.0,196.2,129.0,33.35,198.78000000000003,86.0,15.0,232.4,108.0,10.46,15.2,1.0,4.1,0.0,CA,510.0,yes,no,yes
10449,29.0,0.0,195.6,87.0,33.25,126.4,74.0,10.74,148.6,87.0,6.69,14.2,4.0,3.83,1.0,MD,510.0,no,no,no
10450,111.0,0.0,222.2,96.0,32.764,162.5,111.0,13.81,184.9,120.0,8.32,11.9,7.0,3.21,4.0,WY,415.0,no,no,no
10451,37.0,0.0,172.9,119.0,29.39,183.0,86.0,13.206,226.4,100.0,10.19,9.8,1.0,2.65,0.0,TX,510.0,yes,no,yes
10452,111.0,0.0,249.8,109.0,42.47,242.4,106.0,20.6,231.8,78.0,10.43,11.6,4.0,3.13,0.0,CA,408.0,no,no,yes
10453,81.0,0.0,154.5,84.0,26.27,216.2,91.0,18.38,229.8,82.0,10.34,13.7,3.0,3.7,1.0,UT,510.0,no,no,no
10454,46.0,0.0,90.4,106.2,15.37,276.2,77.0,23.48,146.5,111.0,6.59,12.7,2.0,3.43,1.0,WA,510.0,no,no,no
10455,69.0,27.0,268.8,78.0,38.112,246.6,89.0,20.96,271.9,102.0,12.24,12.16,5.0,3.7,0.0,MS,510.0,no,yes,no
10456,125.0,0.0,106.1,95.0,18.04,157.6,113.0,13.4,192.5,69.0,8.66,8.1,3.8,2.444,1.0,OH,408.0,no,no,no
10457,43.0,0.0,27.0,117.0,4.59,160.9,97.0,13.68,279.5,96.0,12.626,10.7,2.6,2.89,3.0,KS,415.0,no,no,no
10458,127.0,27.0,140.1,59.0,23.82,223.4,111.0,18.99,257.9,73.0,11.61,3.8,10.0,1.03,1.0,RI,415.0,no,yes,no
10459,94.0,0.0,245.0,112.0,41.65,180.4,91.0,14.920000000000002,262.9,105.0,11.83,9.7,6.0,2.62,1.0,IN,510.0,no,no,no
10460,46.0,22.8,196.7,85.0,33.44,205.9,74.0,17.5,216.6,112.0,9.334,11.2,5.0,3.02,3.0,VT,408.0,no,no,no
10461,73.0,26.0,131.2,98.0,22.3,106.5,97.0,9.05,221.7,96.0,9.98,10.2,5.8,2.75,2.0,MT,408.0,no,yes,no
10462,146.0,23.0,149.6,94.0,25.43,239.8,124.0,20.38,293.5,135.0,13.21,7.4,4.0,2.0,2.0,CT,408.0,no,yes,no
10463,93.0,7.6,205.08,70.0,40.77,251.8,99.0,20.426,168.6,112.0,7.59,10.9,10.0,2.94,1.0,NM,415.0,no,no,no
10464,52.0,6.2,142.1,77.0,24.16,193.0,97.0,16.41,253.4,88.0,11.4,11.0,4.0,2.896,1.0,OH,408.0,no,yes,no
10465,202.0,0.0,115.4,137.0,19.62,178.7,70.0,15.19,185.7,113.0,8.36,6.0,3.0,1.62,3.0,GA,510.0,no,no,no
10466,129.0,31.0,193.0,99.0,32.81,224.8,87.0,19.11,197.6,91.0,8.89,10.3,8.0,2.78,2.0,MN,510.0,no,yes,no
10467,94.0,0.0,206.1,49.0,35.04,220.64,101.8,19.09,222.76,74.0,10.024,13.0,1.0,3.51,1.0,CT,415.0,no,no,no
10468,100.0,0.0,160.3,138.0,27.25,221.3,95.8,18.81,150.4,120.0,6.77,11.2,2.0,3.02,0.0,AL,415.0,no,no,no
10469,43.0,0.0,199.9,108.0,30.929999999999996,288.4,80.0,22.160000000000004,180.6,103.0,8.13,11.3,7.0,3.05,1.0,WV,415.0,no,no,no
10470,130.0,0.0,213.1,105.0,35.624,206.2,108.0,17.53,163.4,93.0,7.35,8.9,3.0,2.4,0.0,NH,415.0,no,no,no
10471,124.0,0.0,178.3,96.0,30.31,201.21999999999997,120.0,19.98,239.7,119.0,10.79,10.9,2.6,2.94,3.0,WY,415.0,no,no,no
10472,92.0,0.0,180.78000000000003,104.6,42.89,207.0,112.0,17.6,284.6,97.0,12.81,12.0,5.0,3.24,3.0,VA,510.0,yes,no,yes
10473,48.0,0.0,197.7,64.0,34.43,136.7,126.0,11.62,244.4,81.0,11.0,13.2,5.0,3.56,4.0,VT,415.0,no,no,no
10474,98.0,29.0,111.1,105.0,18.89,217.9,101.0,18.52,248.1,108.0,11.16,6.6,3.0,1.78,2.0,OH,510.0,no,yes,no
10475,100.0,0.0,96.5,86.0,16.41,210.2,113.0,17.87,146.4,106.0,6.59,12.5,3.0,3.38,1.0,MT,415.0,no,no,yes
10476,79.0,0.0,156.9,109.0,26.67,122.2,87.0,10.39,189.1,93.2,8.51,11.3,5.0,3.05,3.0,MA,415.0,no,no,no
10477,164.0,0.0,123.3,78.0,23.042,170.0,85.0,14.45,165.9,78.0,7.47,12.7,2.0,3.236,1.0,VA,415.0,no,no,no
10478,105.0,0.0,193.7,108.0,32.93,183.2,124.0,15.57,293.7,72.0,13.22,10.8,5.0,2.92,1.0,NM,415.0,no,no,no
10479,89.0,6.0,206.9,134.0,35.17,167.7,105.0,14.25,155.7,86.0,7.01,10.9,4.0,2.94,0.0,AR,408.0,yes,no,no
10480,126.0,0.0,249.8,96.0,42.47,232.32,92.0,22.26,166.8,108.0,7.51,12.7,4.0,3.43,3.0,NE,415.0,no,no,yes
10481,96.0,19.2,138.95999999999998,102.0,24.48,224.7,73.0,19.1,227.7,91.0,10.25,10.0,7.0,2.7,1.0,WY,408.0,no,no,no
10482,120.0,33.0,299.5,83.0,50.92,163.4,84.0,13.89,146.7,88.0,6.6,11.6,3.8,3.13,0.0,IA,415.0,no,yes,no
10483,212.0,0.0,226.0,127.0,38.42,304.6,83.0,25.89,181.2,132.0,8.15,12.6,4.0,3.4,2.0,SC,415.0,no,no,yes
10484,72.0,0.0,137.6,106.0,23.39,190.08,94.0,12.2,273.7,110.0,12.32,9.6,6.0,2.59,2.0,NC,415.0,no,no,no
10485,155.0,26.0,211.7,121.0,35.99,139.2,123.0,11.83,146.7,89.0,6.6,11.1,3.0,3.0,1.0,HI,415.0,yes,yes,no
10486,89.0,0.0,89.7,80.0,15.25,179.8,81.0,15.28,166.21999999999997,120.0,6.56,9.5,4.0,2.57,2.0,UT,415.0,no,no,no
10487,126.0,0.0,197.6,126.0,33.59,246.5,112.0,20.95,285.3,104.0,12.334,12.5,5.2,3.38,2.0,WY,408.0,yes,no,no
10488,172.0,0.0,270.0,102.0,45.9,256.6,111.0,21.81,168.5,104.0,7.58,11.260000000000002,5.0,3.24,2.0,AL,408.0,no,no,yes
10489,75.0,0.0,224.7,116.0,38.2,192.0,79.0,16.32,212.2,98.0,9.55,11.3,11.0,3.05,3.0,VA,415.0,no,no,no
10490,143.0,0.0,194.3,79.8,33.03,123.6,133.0,10.51,229.5,99.0,10.33,10.2,2.0,2.75,2.0,WI,510.0,no,no,no
10491,166.0,12.0,47.7,89.0,20.142,264.4,89.6,22.47,235.2,97.0,10.58,13.2,3.0,3.56,0.0,FL,510.0,yes,no,yes
10492,132.0,0.0,190.1,105.0,32.32,182.2,116.0,15.49,279.8,105.0,12.59,13.0,2.0,3.51,1.0,KS,415.0,no,no,no
10493,94.0,0.0,89.5,94.0,15.22,339.9,106.0,28.89,172.9,76.0,7.78,9.32,1.0,2.13,1.0,NV,408.0,yes,no,yes
10494,99.0,0.0,182.6,83.0,31.04,154.5,111.0,13.13,196.0,57.0,8.82,12.1,5.0,3.27,0.0,NY,415.0,no,no,no
10495,136.0,35.0,184.96,86.0,34.94,298.5,119.0,25.37,214.2,104.0,9.844,6.9,4.0,1.86,1.0,VA,415.0,no,yes,no
10496,119.0,0.0,232.54,88.0,39.36,266.9,97.0,22.69,211.0,118.0,9.49,8.860000000000001,10.0,2.0,1.0,KS,415.0,no,no,no
10497,115.0,0.0,195.5,69.0,42.72,252.5,96.0,21.46,118.3,112.0,5.4,9.9,1.0,2.67,3.0,NC,510.0,yes,no,yes
10498,160.0,0.0,171.2,103.0,29.1,243.5,121.0,20.7,178.2,92.0,8.02,13.0,3.0,3.51,2.0,MO,415.0,no,no,no
10499,166.0,0.0,197.9,99.6,34.43,251.0,113.0,21.34,138.3,85.0,6.22,11.2,2.0,3.02,2.0,ND,510.0,no,no,no
10500,120.0,0.0,134.34,94.0,22.92,204.1,106.0,17.35,238.4,109.0,10.73,6.7,8.0,1.81,1.0,CA,510.0,no,no,no
10501,173.0,0.0,202.86000000000004,114.0,32.54,168.5,138.0,14.32,109.3,99.0,4.92,10.62,3.0,2.78,1.0,WV,415.0,no,no,no
10502,156.0,0.0,174.5,80.0,29.67,197.4,116.0,16.78,238.5,86.0,10.73,10.6,4.2,2.86,0.0,IL,415.0,no,no,no
10503,70.0,0.0,177.4,125.0,30.606,226.66,104.0,19.23,254.1,72.0,11.43,10.920000000000002,4.0,2.94,0.0,NY,415.0,no,no,no
10504,41.0,0.0,182.1,89.0,30.96,211.5,104.0,17.502000000000002,207.4,124.0,9.33,6.8,1.0,1.84,1.0,NV,510.0,no,no,no
10505,132.0,0.0,212.34,85.0,36.098,165.4,76.0,14.154,208.4,97.0,9.38,11.2,4.0,3.02,0.0,AL,408.0,no,no,no
10506,47.0,0.0,47.8,120.0,8.13,178.9,123.0,14.57,152.6,96.0,6.87,13.3,7.0,3.59,0.0,KS,510.0,yes,no,yes
10507,160.0,0.0,121.8,97.0,20.71,89.3,97.0,11.749999999999998,180.96,92.0,6.78,10.3,5.0,2.78,1.0,ND,510.0,no,no,no
10508,180.0,0.0,143.5,122.0,24.4,184.64,111.0,16.09,174.9,82.0,8.053999999999998,8.8,5.0,2.38,3.0,OK,415.0,no,no,no
10509,93.0,0.0,164.9,68.0,28.03,210.4,86.0,17.88,229.4,104.0,10.32,7.8,4.0,2.11,2.0,UT,415.0,no,no,no
10510,109.0,0.0,193.6,58.0,32.91,148.7,115.0,12.64,252.7,105.0,12.71,13.1,4.0,3.54,2.0,OH,415.0,no,no,no
10511,80.0,0.0,101.1,121.0,25.328,263.2,110.0,22.37,137.7,74.0,6.2,7.719999999999999,5.0,1.97,0.0,WY,510.0,no,no,no
10512,54.0,24.0,102.16,88.0,15.69,193.1,98.2,16.41,99.3,119.0,4.47,11.6,3.0,3.13,2.0,NM,415.0,no,yes,no
10513,121.0,5.2,168.9,128.0,28.71,123.9,99.0,10.53,266.3,105.0,11.98,2.9,7.0,0.78,2.0,AL,415.0,no,no,no
10514,157.0,29.0,219.2,102.0,40.464,206.0,109.0,17.51,192.4,117.0,8.66,15.0,5.0,3.766,1.0,DC,510.0,no,yes,no
10515,170.0,37.0,178.1,110.4,30.28,242.8,103.0,20.64,243.0,93.0,10.93,13.0,4.0,3.51,0.0,ID,510.0,no,yes,no
10516,138.0,7.2,165.45999999999998,101.0,24.91,284.5,142.0,21.828,191.5,98.0,7.92,14.0,6.0,3.78,3.0,AR,510.0,no,no,no
10517,92.0,31.0,183.84,116.0,29.29,266.2,91.0,22.63,228.2,90.0,10.27,11.8,5.2,3.19,1.0,ID,415.0,no,yes,no
10518,126.0,0.0,190.9,143.0,32.45,149.7,72.0,12.72,191.4,87.0,8.61,9.739999999999998,3.0,3.51,1.0,TX,415.0,no,no,no
10519,41.0,0.0,232.1,74.0,39.46,327.1,88.0,21.22,226.5,119.0,10.19,10.9,2.0,2.94,3.0,NM,415.0,no,no,yes
10520,167.0,0.0,169.2,124.0,28.76,173.3,108.0,14.73,216.5,64.0,9.74,12.4,4.0,3.35,4.0,WA,415.0,no,no,yes
10521,91.0,0.0,123.8,107.0,26.4,319.0,125.0,27.12,237.6,78.0,10.69,7.3,4.0,1.97,2.0,UT,510.0,no,no,no
10522,127.0,0.0,96.0,117.0,16.32,177.0,86.4,16.75,162.2,127.0,7.3,9.7,4.0,2.62,3.0,RI,510.0,no,no,no
10523,88.0,27.0,93.4,106.0,15.88,188.21999999999997,103.4,21.42,189.0,104.0,8.5,10.9,1.0,2.94,1.0,NC,408.0,no,yes,no
10524,113.0,0.0,90.6,130.0,15.4,170.6,100.0,14.5,137.4,74.0,6.18,7.76,9.0,1.46,1.0,RI,415.0,no,no,no
10525,78.0,0.0,152.9,81.0,25.99,256.6,82.0,19.582,173.6,112.0,7.81,5.3,6.0,1.43,2.0,NY,510.0,no,no,no
10526,123.0,0.0,257.9,92.0,43.84,211.6,96.0,17.99,189.3,104.0,8.52,9.4,2.0,2.54,2.0,TX,408.0,no,no,no
10527,136.0,29.0,122.92,98.0,14.48,230.4,85.0,19.58,243.6,104.0,10.96,9.0,3.0,2.43,2.0,DE,408.0,yes,yes,no
10528,68.0,34.0,160.0,72.0,27.2,184.5,119.0,15.68,208.3,101.0,9.37,6.1,10.0,1.65,1.0,MS,415.0,no,yes,no
10529,132.0,10.0,181.02,54.0,31.09,292.4,68.0,24.85,142.3,116.0,6.4,11.5,4.0,3.11,0.0,OH,415.0,no,yes,no
10530,133.0,0.0,216.2,67.0,36.75,222.2,133.0,18.89,192.0,95.0,8.64,3.1,1.0,0.84,2.0,LA,415.0,no,no,no
10531,127.0,0.0,261.7,105.0,44.49,181.8,107.0,15.45,100.9,131.0,4.54,3.3,5.0,0.89,0.0,FL,415.0,no,no,no
10532,110.0,0.0,241.2,105.0,41.0,174.3,85.0,14.82,245.3,59.0,11.04,8.5,4.0,2.3,2.0,WA,415.0,no,no,no
10533,121.0,0.0,177.2,142.0,30.12,123.5,88.0,10.5,213.2,51.0,9.59,8.4,6.0,2.27,1.0,WV,510.0,no,no,no
10534,116.0,0.0,89.5,128.0,15.22,180.8,137.0,15.37,193.1,94.0,8.69,9.94,3.0,3.78,2.0,NY,510.0,no,no,no
10535,112.0,16.0,200.3,72.0,34.05,197.8,91.0,16.81,151.1,92.0,6.8,10.4,3.0,2.81,1.0,NE,415.0,yes,yes,no
10536,97.0,0.0,145.0,103.0,24.65,294.3,93.0,25.02,239.8,120.0,11.094,9.3,2.0,2.97,4.0,PA,510.0,yes,no,yes
10537,43.0,0.0,159.5,99.0,27.12,119.7,149.0,10.17,173.9,126.0,7.83,6.8,3.0,1.84,2.0,MS,510.0,no,no,no
10538,110.0,0.0,151.8,106.0,25.81,138.0,126.0,11.73,229.84,112.0,10.51,11.2,8.0,3.02,3.0,IN,415.0,no,no,no
10539,67.0,0.0,176.2,110.8,29.95,236.0,138.0,20.06,152.5,104.0,6.86,10.6,4.4,2.86,1.0,VA,408.0,no,no,no
10540,166.0,0.0,152.1,95.0,25.86,176.26,105.0,10.29,198.0,126.0,8.91,9.8,5.0,2.65,0.0,MN,408.0,no,no,no
10541,129.0,6.2,161.3,122.0,27.42,220.6,95.0,18.75,224.7,104.0,10.11,9.6,3.0,2.59,1.0,DE,408.0,no,no,no
10542,103.0,0.0,171.7,78.0,29.19,144.5,112.8,12.28,157.9,106.0,7.11,6.8,3.0,1.84,3.0,OR,510.0,yes,no,no
10543,71.0,0.0,163.29999999999998,110.0,30.079999999999995,190.2,67.0,16.17,204.64,84.0,11.48,11.7,7.0,3.16,0.0,UT,415.0,no,no,yes
10544,112.0,27.0,213.0,121.0,36.21,226.2,101.0,19.23,189.8,99.0,8.54,11.1,3.0,3.0,4.0,CT,415.0,no,yes,no
10545,8.0,36.0,242.9,84.0,41.29,170.9,59.0,14.822,177.3,115.4,7.98,4.8,12.0,1.3,1.0,AL,415.0,no,yes,no
10546,98.0,0.0,217.2,121.0,37.168,303.4,73.0,25.79,197.1,71.0,8.87,12.4,2.0,3.35,0.0,TX,415.0,no,no,yes
10547,90.0,0.0,175.9,111.0,29.9,285.2,115.0,16.838,150.8,122.0,6.79,13.0,7.0,3.51,1.0,CT,415.0,no,no,no
10548,13.0,0.0,303.2,133.0,51.54,170.5,86.0,14.49,227.6,80.0,10.24,11.5,3.0,3.11,0.0,MS,415.0,no,no,yes
10549,58.0,8.4,238.9,107.0,40.61,187.2,88.0,15.91,181.1,84.0,8.15,11.8,3.0,3.19,2.0,AR,415.0,no,no,no
10550,137.0,18.2,189.6,70.6,32.23,179.0,106.4,15.22,179.6,126.0,8.08,11.4,5.0,3.08,2.0,CA,415.0,no,yes,no
10551,116.0,0.0,133.3,94.0,22.66,247.8,126.0,18.520000000000003,219.0,78.0,9.86,11.3,5.0,3.05,5.0,MI,408.0,no,no,yes
10552,94.0,28.0,92.7,107.0,15.76,127.8,86.0,10.86,225.6,86.0,10.15,9.9,4.0,2.67,3.0,WV,415.0,no,yes,no
10553,87.0,0.0,177.2,72.0,30.12,248.9,105.4,20.82,200.8,87.0,9.04,8.6,7.0,2.32,3.0,DE,415.0,no,no,no
10554,120.0,0.0,184.5,103.0,31.37,209.0,86.0,17.77,169.7,70.0,7.64,10.2,6.0,2.75,2.0,FL,415.0,no,no,no
10555,97.0,24.0,176.1,109.0,29.94,159.4,84.8,13.55,269.1,94.0,12.11,12.1,9.0,2.7979999999999996,0.0,AK,415.0,no,yes,no
10556,134.0,0.0,220.28000000000003,108.0,34.8,181.28000000000003,105.0,12.16,165.8,84.0,7.46,11.0,4.0,2.97,6.0,ID,415.0,no,no,no
10557,68.0,0.0,143.6,80.0,24.41,134.3,65.0,11.42,215.6,84.0,9.7,11.66,5.0,4.19,2.0,OH,510.0,no,no,no
10558,93.0,0.0,179.3,93.0,30.48,188.8,65.0,16.05,253.2,88.0,11.39,12.1,5.0,3.27,1.0,NH,408.0,no,no,no
10559,120.0,0.0,168.34,100.0,23.34,212.2,129.0,18.04,152.7,92.0,6.87,10.5,2.0,2.84,1.0,MA,415.0,no,no,no
10560,41.0,0.0,237.8,92.0,40.43,223.5,155.0,19.0,217.4,90.0,9.78,10.2,6.0,2.75,2.0,SC,408.0,no,no,no
10561,80.0,7.4,203.7,92.0,34.63,216.4,97.0,18.39,154.2,66.0,6.94,7.6,5.0,2.05,2.0,OR,510.0,no,no,no
10562,83.0,25.0,191.3,95.0,28.796,250.7,136.0,21.31,249.4,86.0,11.22,17.6,5.0,4.75,2.0,OH,415.0,no,yes,no
10563,109.0,0.0,209.1,141.0,35.55,205.0,93.0,17.43,119.4,111.0,5.37,7.8,3.0,2.11,2.0,NC,510.0,yes,no,no
10564,66.0,33.0,88.8,104.0,15.1,109.6,95.6,16.98,172.7,107.0,7.77,7.1,9.0,1.92,3.0,KY,510.0,no,yes,no
